#OTUID	CN17_B1	CN17_B10	CN17_B13	CN17_B17	CN17_CBI1	CN17_CBI4	CN17_CBI5	CN17_CBI8	CN18FESPkoa_SC24	CN18FESPkoa_SC26	CN18FESPkoa_SC29	CN18FESPkoa_SC30	CN18FESPkoa_SC31	CN18FESPkoa_SC32	CN18FESPkoa_SC34	CN18FESPkoa_SC37	CN18FESPkoa_SC40	CN18FESPkoa_SC41	CN18FESPkoa_SC43	CN18FESPkoa_SC44	CN18FESPkoa_SC46	CN18FESPkoa_SC47	CN18FESPkoa_SC49	CN18FESPkoa_SC52	CN18FESPkoa_SC53	CN18FESPkoa_SC55	CN18FESPkoa_SC56	CN18FESPkoa_SC57	CN18FESPkoa_SC58	CN18Fc12_8_eDNA	CN18Fc19_5_eDNA	CN18Fc21_6_eDNA	CN18Fc22_6_eDNA	CN18Fc24_6_eDNA	CN18Fc25_5_eDNA	CN18Fc27_4_eDNA	CN18Fc29_6_eDNA	CN18Fc30_4_eDNA	CN18Fc32_4_eDNA	CN18Fc33_5_eDNA	CN18Fc36_6_eDNA	CN18Fc38_5_eDNA	CN18Fc40_6_eDNA	CN18Fc41_6_eDNA	CN18Fc43_5_eDNA	CN18Fc44_8_eDNA	CN18Fc46_8_eDNA	CN18Fc47_6_eDNA	CN18Fc49_6_eDNA	CN18Fc51_5_eDNA	CN18SESPkoa_SC36	CN18SESPkoa_SC37	CN18SESPkoa_SC39	CN18SESPkoa_SC40	CN18SESPkoa_SC41	CN18SESPkoa_SC42	CN18SESPkoa_SC44	CN18SESPkoa_SC45	CN18SESPkoa_SC47	CN18SESPkoa_SC49	CN18Sc09_2_eDNA	CN18Sc10_2_eDNA	CN18Sc14_2_eDNA	CN18Sc14_8_eDNA	CN18Sc15_2_eDNA	CN18Sc15_8_eDNA	CN18Sc18_2_eDNA	CN18Sc18_8_eDNA	CN18Sc27_2_eDNA	CN18Sc27_8_eDNA
e0fac606273281bafaa5eaf4f2e112a3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0
d199f904b2e78c7c0d44541fb07f30a9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	0	0
3d8aaf474a84821668c539fc1278938c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	13	14	0	0	0	0	0	0	22	0
d812deedf6f93f60221b4f0c6554e7df	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	0	41	0	0	0	0	35	0	0	33	0	0	0	0	0	0	59	0
e50fae7e3b96c37b32f120a324ef2b03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	8	0	0	0	0	0	0	0	14	11	0	14	0	0	0	0	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
69b6e618b8ec979d0e10aa0258efeca1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8357991ca59c1d4734bfbdeee0fe71bd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c4020c136a283ea0f7aacd7ed966ccbd	10	0	0	0	22	8	0	9	0	0	4	0	18	0	0	0	9	12	8	8	8	8	0	7	16	0	10	5	13	0	0	17	0	7	25	0	15	14	0	19	7	15	7	0	7	9	10	0	8	0	28	19	0	22	0	30	0	14	25	29	22	15	28	23	12	0	24	0	0	0
39a36fc164f44021be62ea6bf8f00b53	0	40	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0
6a14f1cde2a1c88a3c8438281b08d68b	0	0	0	0	0	0	0	0	0	3	0	0	9	0	0	0	11	0	4	0	0	0	11	10	0	0	0	0	0	0	0	0	0	0	8	0	0	3	0	0	0	6	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	5	0	0	0	3	4	5	0	0	0	0	0	0
68c20314edcbe69d8571c69b7ffe04e0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f58151f86dc029c3950c881e36a4a782	0	0	0	0	0	0	0	0	0	0	0	2	7	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	4	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5098411d91a1917d31cf9e4453d8f338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1111bb73192b927241f2edfc0cd0b057	16	20	11	10	0	0	0	0	19	47	29	23	39	33	40	22	72	45	34	36	42	35	36	36	47	25	29	26	32	0	21	17	26	37	29	0	26	15	13	49	28	38	46	31	31	21	33	22	24	14	26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	6	0	8
81d654bfe6e998d0b0062238164e6dad	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ad9480c98df5e0bb6467716fecb99efa	130	167	173	136	57	0	47	71	0	57	35	26	57	51	42	21	65	47	68	41	34	41	45	49	68	47	50	52	70	0	0	0	48	32	36	0	42	38	0	29	36	44	48	38	47	36	32	0	35	35	1046	0	260	0	127	0	0	0	0	0	7	0	0	12	0	196	0	760	0	261
509caa8486f9f686daa05752f85019a4	7	9	2	0	0	10	0	14	17	4	0	0	0	17	12	0	0	0	0	15	7	7	0	1	4	0	8	1	14	0	0	3	15	0	0	0	0	0	0	6	0	6	0	8	4	12	9	0	15	8	2	0	0	6	0	5	0	8	5	3	5	6	6	5	6	0	8	0	10	0
9f067525b161816ab7112cdfb27ad9ba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4	0	0	0	0	0	0	0	3	0
3ab20669f471bd2c6353a4331967ccda	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	89	0	0	0	95
af4d9fbf8a00a224e250fd0930efd635	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b23fa363a791f13cbf82e26bd9e23594	0	0	0	54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0
c6c3ab4e828fb40d6e05967b7aac9338	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	14	0	0	12	0	0	16	0	0	7	0	10	10	0	0	13	0	5	0	0	0	14	0	16	18	12	14	0	14	25	0	7	0	0	27	0	0	11	0	0	0	0	0	0	17	0	19	16	29	0	0	0	13	0
ae1c8acafd0f5311b02ff603be1d9aa0	588	834	924	480	92	178	369	143	234	311	237	175	405	242	332	201	428	335	399	304	376	224	305	560	385	206	230	287	405	34	170	264	195	297	480	23	202	257	110	274	199	305	346	99	243	199	241	180	183	178	1812	15	86	25	207	54	34	20	25	21	35	27	25	111	41	378	38	952	8	910
cd52ca38faffc3b78900b107693840a9	0	0	0	0	0	0	0	0	0	0	0	4	3	7	6	12	0	0	0	1	0	16	1	0	0	0	2	4	0	0	0	0	8	0	0	0	0	0	0	0	10	0	0	10	1	2	0	0	9	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0312b57baa9b8cc1cb593f199fdbb98f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a63d445f3b6e415a951bad4cfed36572	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0
365cf9e8424b84332cee898f37ee5885	42	0	0	16	0	0	0	22	32	51	30	36	59	39	37	18	49	68	73	68	78	57	57	32	69	33	56	62	66	14	49	110	76	84	109	0	88	90	35	98	57	79	66	74	82	82	60	60	55	38	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ff2ad828ec6aa2bf65408798f77bbcaa	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
7ab2189c839685c1d896152a37c83696	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	56	0	0	0	38	42	40	17	27	35	0	20	0	18	0	71	0
82a20152a1097b5aa1721d4147c7a754	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c99ad1af329f12422f9382f15cb8a9f0	0	4	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
25918f634c09835e79130f1b6b2961e0	6	0	0	8	0	0	0	10	0	3	0	0	5	0	0	0	7	4	7	0	4	0	0	0	3	0	0	0	5	0	5	9	0	0	18	0	8	7	0	0	0	0	4	3	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	5	0	0	0
74d467d02f7142b09f2512c41ee43329	0	0	0	0	0	0	0	0	37	35	16	10	17	0	9	7	6	11	14	7	4	5	12	3	22	4	15	7	6	0	6	7	11	19	5	0	13	8	0	22	11	9	25	7	6	17	60	18	69	128	65	0	5	0	6	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0
dfdf884d2587b0aa06949388889a70d9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
52f2332e5c55b23a1bd658c92649d958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
94ef38739291dad36d9001d78cf76739	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	0	5	5	0	0	0	4	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ff9797640cab66ec002eea4e7f72b7e3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	21	22	0	11	22	0	25	0	39	0
f8ccdf35d47e9eb47f688844ed7410a4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0
1a947b69238d6c13d43ddfd2d1f647c2	0	0	5	0	0	0	0	0	2	0	0	0	8	0	4	0	0	0	0	3	0	0	6	0	2	0	2	0	0	0	0	0	0	0	6	0	0	0	3	0	0	5	0	4	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e70d1fc079d9d598f3a83afce93b7095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	13	0	13	0	0	0	0	0	0	15	0
8b66c4ee09a44e1601af214dc7d71c85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0
90b2cef7197d9bc23d3cb3362a6f395d	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2c0c62ea09b2efe01bacdcbcf558d2b8	0	0	0	0	0	0	0	0	7	20	10	0	0	0	0	0	8	0	15	0	0	0	0	19	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	17	0	0	0	0	20	0	12	0	0	0	0	0	0	0	8	0	17	0	0
e1ff60499da134b8d1a3bb715061cf6c	3	0	8	1	9	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
22ae1f4cda6b495411c9282fef026402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
36602542caa215eaa04c5068fe515205	163	658	518	422	23	159	234	127	6	10	0	0	4	8	6	0	10	11	0	9	6	5	6	0	9	0	8	4	12	0	5	10	8	11	15	0	7	5	4	11	0	9	9	6	11	11	36	13	28	16	2219	5	586	9	1434	10	68	7	0	7	0	0	13	8	10	1869	19	882	8	2427
3eecc57414e3ae62d7d6ae84a8cfa5c8	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bd40c5bafc119031d3e5ee5cdf58fcfe	0	0	0	0	0	0	0	0	0	0	0	0	4	0	3	0	0	0	0	0	0	0	0	4	4	0	6	3	4	0	0	3	0	0	10	0	6	8	0	0	0	3	0	3	4	0	0	0	0	0	20	4	0	0	0	0	0	0	0	0	4	0	0	7	0	0	0	13	0	0
2d10c9494e1469013da82f5f57ee1389	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	17	0	0	12	0	16	0	0	16	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0ad44af266958a36aeebcbfbbd048f8a	0	0	9	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33	0	32	0	34	0	25	40	22	20	32	22	24	46	0	22	0	0	0
08d9aea2b17a9615e9cd313df5e35810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4ebf60eae6a25de1f7fb819ff212141c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	228	741	0	853	0	578	0	672	845	841	686	666	1023	298	651	0	665	0	1168	0
c5e09db0eecbf5db9483cf3278206a7e	2402	4865	4254	3250	312	1466	1630	1169	10	25	23	0	16	7	6	0	11	11	8	13	11	11	13	14	15	6	9	8	0	0	10	10	6	10	13	0	13	10	5	12	11	8	12	0	6	8	15	8	24	23	902	13	155	10	760	25	45	16	18	19	14	21	18	63	17	1452	32	346	0	739
ced4f9fd17b0231e359fdd9b3daf6603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49cee6ad9495d3cbb1779d5c5904b0da	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1cbc69a19d2fc83dec808aef8c39b937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3c7400fd4efae7b93c598565f5bc09d2	0	0	11	0	0	13	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	37	0	22	0	18	0	18	17	28	20	9	22	0	0	0	22	0
89eeba26157182e08e52502d617e39f4	6	0	7	19	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	6	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	8	0	6	0	1	0	8	7	5	11	0	0	10	13	0
ea09bf7afc1a87905f4af5401025cb9e	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f936cc0095df2ce79b485df5f7fe631a	4419	4849	3512	4215	669	950	1083	1494	93	78	62	34	74	57	59	35	105	83	88	80	66	66	82	100	65	44	56	73	76	4	32	44	58	42	87	7	74	57	25	73	57	54	76	65	54	73	78	47	76	57	2340	35	589	36	665	80	166	32	48	46	63	59	63	136	59	1136	51	1313	21	1374
892004c528ed395927bd49c0a5900856	0	0	0	0	0	0	0	0	6	7	0	0	13	2	3	0	13	9	8	0	0	0	0	11	0	0	0	2	8	0	0	6	0	13	31	0	8	9	10	0	0	0	0	5	13	0	0	0	6	0	39	38	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	19	0	0
91aa266e144aee3721a5df9ed5eff729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	4	0	7	0	4	6	11	0	8	10	0	8	0	9	0	0	0
a7856c0cf9848e709c692d18b2d0f8fd	34	0	44	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	97	171	0	212	0	224	0	212	240	224	189	223	226	134	165	0	207	0	189	0
a783801fb63552e47043b7f85fd1b58a	26	8	39	9	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	8	0	13	0	4	0	0	0	7	6	5	0	0	0	0	0	5	9	0
9a33fa9eccf8d7db5b448ca94c4a1e91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	3
45cf6f564798960e2fcc9f9ff4efe6fa	0	0	0	0	0	0	0	0	0	11	9	0	0	5	0	0	5	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	8	0	12	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
eb9d95eb01cf20ae74498e07f888b4b0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8b0d611e1167208b2a4c62c5a9f877d3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a615961280af48a025d862f925a8f049	0	191	172	0	0	41	0	0	0	52	0	0	32	0	35	0	43	0	0	0	0	0	0	43	30	38	30	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c2b085b992bd3dcd846bc81e7892e0b5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	9	0	0	0	0	0	0	0
b1c3731c66e016418c578baf9bc42e5b	7	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	4	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	4	0	0	0	22	0	0	0	0	0	0	0	8	0	0	0	6	0	0	0	21	15	16	0
0d80b588bf9df2f468204e70af35f77a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0
1e5977f19918973e1c2fac74115b285f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49a1382401dc09cacc5a7cdb5ab6f1c0	5	0	0	5	0	0	0	0	0	7	3	5	13	0	11	4	10	12	11	9	10	6	8	11	7	8	6	10	11	0	9	8	8	5	7	0	12	10	0	8	6	7	13	5	6	13	9	3	0	2	55	0	10	0	0	0	0	2	0	0	0	0	0	0	0	0	0	36	0	0
6fbb513312589bd1f7aeaebcc263e486	16	0	0	21	0	0	0	13	71	103	51	46	148	74	91	36	148	92	113	91	94	67	72	113	97	55	89	67	88	0	53	103	67	79	122	0	106	73	34	101	77	112	81	67	92	94	88	55	58	58	76	0	13	0	0	0	0	0	0	0	0	0	0	0	0	7	0	11	0	19
92f31131900143c430245d6fd56a3094	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0
c111ab467014027b2e97efa1be47aa8e	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1b427a5e2b72aad871c3d165409fc3ba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
327a494483a99859abd07e80d8f979c9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	12	0	0	0	0	0	0	0	0	0	0	0
7c7de256777fbb215ff479f72b44f76c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	31	0	57	0	34	0	38	46	41	38	38	40	25	35	0	42	0	36	0
