"ASV","20180724_EB_Y","20180802_EB_Y","20180815_EB_Y","20180908_CB_GG","20180909_CB_GG","20180910_CB_GG","20181211_EB_FF","20181212_EB_FF","20181218_EB_FF","20190619_EB_GG","CN18FESPkoa_SC1_FF","CN18FESPkoa_SC59_FF","CN18S_koa3G_SC29_FF","CN18S_koa3G_SC30_FF","CN18S_koa3G_SC31_FF","CN18S_koa3G_SC57_FF","CN18S_koa3G_SC58_FF","CN18S_koa3G_SC59_FF","pcr_blank_1_FF","pcr_blank_2_FF","pcr_blank_3_FF","pcrblank_1_GG","pcrblank_1_Y","pcrblank_2_GG","pcrblank_2_Y","pcrblank_3_GG","pcrblank_3_Y","rowsum","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"ASV_29369",0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_10107",0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,23,0,0,0,2,0,0,0,0,0,0,31,"Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_8553",0,0,0,0,0,0,0,2,1,0,22,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,30,"Eukaryota","Arthropoda","unknown","unknown","unknown","g_","s_"
"ASV_9039",0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,"Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus parapergens"
"ASV_10535",0,0,0,0,0,0,0,0,0,0,25,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,30,"Eukaryota","Arthropoda","Insecta","Diptera","unassigned","g_","s_"
"ASV_8231",0,0,0,0,0,0,0,0,0,1,3,8,0,0,11,0,0,0,0,1,5,0,0,0,0,0,0,29,"Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"ASV_8272",0,0,0,0,3,0,1,0,0,0,7,9,0,0,5,0,2,2,0,0,0,0,0,0,0,0,0,29,"Eukaryota","Haptophyta","Haptophyta","Phaeocystales","Phaeocystaceae","g_","s_"
"ASV_40700",0,0,0,0,0,0,0,0,0,0,9,0,1,17,2,0,0,0,0,0,0,0,0,0,0,0,0,29,"Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ASV_24",1,1,2,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,9,0,4,0,0,7,0,28,"Eukaryota","Arthropoda","Malacostraca","Decapoda","unassigned","unassigned","s_"
"ASV_8250",0,0,0,0,0,0,1,1,0,0,1,6,1,0,4,1,0,5,4,0,2,0,0,0,2,0,0,28,"Eukaryota","Oomycota","Oomycetes","Saprolegniales","Saprolegniaceae","g_","s_"
"ASV_17381",0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,"Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","unassigned","g_","s_"
"ASV_41241",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,28,"Eukaryota","Arthropoda","Hexanauplia","Calanoida","Acartiidae","Acartia","unassigned"
"ASV_41242",0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,28,"Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ASV_11510",0,2,0,0,0,0,0,0,0,0,13,3,0,0,4,0,1,1,1,1,0,0,0,0,1,0,0,27,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_11604",0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,27,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_31875",0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,27,"Eukaryota","Picozoa","unknown","unknown","unknown","g_","s_"
"ASV_8243",0,0,0,0,0,0,0,0,0,0,7,1,0,0,9,0,7,1,1,0,0,0,0,0,0,0,0,26,"Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"ASV_8254",0,0,1,0,0,0,0,1,0,3,2,4,0,0,0,3,5,1,4,1,0,0,0,0,0,0,0,25,"Eukaryota","Haptophyta","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"ASV_9729",0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,"Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","unassigned","g_","s_"
"ASV_16469",0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,0,0,0,0,0,0,0,0,0,0,25,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_46278",0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,"Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_45595",0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,"Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ASV_979",0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,"Eukaryota","Bacillariophyta","Coscinodiscophyceae","Coscinodiscales","Coscinodiscaceae","g_","s_"
"ASV_13780",0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,"Eukaryota","Bacillariophyta","Fragilariophyceae","Fragilariales","Fragilariaceae","g_","s_"
"ASV_14450",0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,"Eukaryota","Bacillariophyta","Mediophyceae","Lithodesmiales","Lithodesmiaceae","g_","s_"
"ASV_14702",0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,"Eukaryota","unknown","unknown","Longamoebia","Acanthamoebidae","Acanthamoeba","unassigned"
"ASV_9509",0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,"Eukaryota","Haptophyta","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"ASV_9353",0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,"Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Stephanodiscaceae","g_","s_"
"ASV_15665",0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_8303",1,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,1,0,4,0,0,0,1,0,6,20,"unassigned","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_9219",0,0,0,0,0,0,0,0,0,0,13,3,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,20,"Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_44654",0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_8271",2,0,1,0,0,0,0,0,0,0,0,2,1,0,6,3,1,0,0,0,0,0,2,0,0,0,1,19,"Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_10820",0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,"Eukaryota","Oomycota","Oomycetes","unassigned","unassigned","g_","s_"
"ASV_10906",0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,"Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","g_","s_"
"ASV_11326",0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,"Eukaryota","Ochrophyta","Phaeophyceae","Ectocarpales","Chordariaceae","g_","s_"
"ASV_15595",0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_31876",0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,"Eukaryota","Cnidaria","Hydrozoa","Leptothecata","unassigned","g_","s_"
"ASV_31921",0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,"Eukaryota","Ctenophora","Tentaculata","Cydippida","Pleurobrachiidae","Pleurobrachia","s_"
"ASV_40765",0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,19,"Eukaryota","Picozoa","unknown","unknown","unknown","g_","s_"
"ASV_41369",0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,"Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ASV_8234",2,0,1,0,0,0,0,0,0,0,0,5,0,0,3,0,1,0,1,0,0,0,0,0,0,0,5,18,"Eukaryota","Haptophyta","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"ASV_8617",0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"Eukaryota","Porifera","Demospongiae","Poecilosclerida","Microcionidae","g_","s_"
"ASV_8851",0,0,0,0,0,0,1,3,3,0,1,2,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,18,"Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_16550",0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,1,9,0,0,0,0,0,0,18,"Eukaryota","Bryozoa","Gymnolaemata","Cheilostomatida","Membraniporidae","Membranipora","unassigned"
"ASV_17358",0,0,0,0,3,0,0,0,0,0,11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"Eukaryota","Picozoa","unknown","unknown","unknown","g_","s_"
"ASV_17518",0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"Eukaryota","Oomycota","Oomycetes","Saprolegniales","Saprolegniaceae","g_","s_"
"ASV_32408",0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"Eukaryota","Cnidaria","Hydrozoa","Leptothecata","unassigned","g_","s_"
"ASV_41285",0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"Eukaryota","unknown","unknown","Himatismenida","unknown","g_","s_"
"ASV_41404",0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,"Eukaryota","Oomycota","Oomycetes","Peronosporales","Peronosporaceae","g_","s_"
"ASV_3194",0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","g_","s_"
"ASV_8236",0,0,0,0,0,0,0,0,0,5,2,3,0,0,3,0,1,0,0,2,0,0,0,1,0,0,0,17,"Eukaryota","Ochrophyta","Dictyochophyceae","Pedinellales","unknown","g_","s_"
"ASV_8314",0,0,0,0,0,0,0,0,0,0,11,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,17,"Eukaryota","Ochrophyta","Phaeophyceae","Ectocarpales","unassigned","g_","s_"
"ASV_8795",1,0,2,0,0,0,0,0,0,0,12,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,17,"Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_9456",0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"Eukaryota","Haptophyta","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"ASV_9762",0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Physophoridae","g_","s_"
"ASV_10126",0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,"Eukaryota","Cnidaria","Hydrozoa","Leptothecata","unassigned","g_","s_"
"ASV_16643",0,0,0,0,0,0,0,0,2,0,0,6,0,0,4,0,0,5,0,0,0,0,0,0,0,0,0,17,"Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"ASV_21992",0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"Eukaryota","Ochrophyta","Chrysophyceae","Chromulinales","Paraphysomonadaceae","g_","s_"
"ASV_24443",0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Apolemiidae","g_","s_"
"ASV_40627",0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,17,"Eukaryota","Bacillariophyta","Coscinodiscophyceae","Rhizosoleniales","Rhizosoleniaceae","Rhizosolenia","Rhizosolenia setigera"
"ASV_40973",0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,"Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_10",1,1,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,2,1,0,0,16,"Eukaryota","Haptophyta","Haptophyta","Isochrysidales","Noelaerhabdaceae","Emiliania","Emiliania huxleyi"
"ASV_8308",5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,2,0,0,0,3,16,"Eukaryota","Haptophyta","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"ASV_8660",0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,16,"Eukaryota","Bacillariophyta","Coscinodiscophyceae","Chaetocerotales","Chaetocerotaceae","g_","s_"
"ASV_10759",0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,16,"Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","Pseudo-nitzschia cuspidata"
"ASV_12938",0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Stephanodiscaceae","g_","s_"
"ASV_16698",0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,10,0,0,0,1,0,0,16,"Eukaryota","Annelida","Polychaeta","Spionida","Spionidae","g_","s_"
"ASV_33394",0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,"Eukaryota","Ciliophora","Oligohymenophorea","Sessilida","Vorticellidae","g_","s_"
"ASV_8424",0,0,0,0,0,0,0,0,0,0,6,1,1,0,4,0,3,0,0,0,0,0,0,0,0,0,0,15,"Eukaryota","Arthropoda","Insecta","Diptera","unassigned","g_","s_"
"ASV_9495",0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"unassigned","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_41222",0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,"Eukaryota","Bacillariophyta","Coscinodiscophyceae","Rhizosoleniales","Rhizosoleniaceae","g_","s_"
"ASV_41499",0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,15,"Eukaryota","unknown","unknown","unknown","Paramoebidae","g_","s_"
"ASV_3283",0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"Eukaryota","Rhodophyta","Bangiophyceae","Bangiales","Bangiaceae","g_","s_"
"ASV_6585",0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,12,0,0,0,0,0,0,0,0,0,0,0,14,"Eukaryota","Arthropoda","Insecta","Hemiptera","unknown","g_","s_"
"ASV_8361",2,0,0,0,0,0,0,0,0,0,3,6,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,14,"Eukaryota","unknown","Bolidophyceae","Parmales","Triparmaceae","g_","s_"
"ASV_8365",0,0,0,0,0,0,0,1,0,0,11,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,14,"Eukaryota","Ochrophyta","Phaeophyceae","Ectocarpales","Chordariaceae","g_","s_"
"ASV_11551",0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_21170",0,0,0,0,0,0,5,0,0,0,0,0,0,2,1,0,0,0,0,0,3,0,3,0,0,0,0,14,"Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"ASV_23482",0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,14,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_31827",0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Sphaeronectidae","Sphaeronectes","Sphaeronectes gracilis"
"ASV_41497",0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,"Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_41542",0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,14,"no_hit","no_hit","no_hit","no_hit","no_hit","g_","s_"
"ASV_5027",0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ASV_8879",0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,"Bacteria","Proteobacteria","Alphaproteobacteria","Pelagibacterales","Pelagibacteraceae","g_","s_"
"ASV_13014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,13,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","Polaribacter","Polaribacter sp. Hel1_33_78"
"ASV_10927",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,"Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_20147",0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"Bacteria","Bacteroidetes","Flavobacteriia","Flavobacteriales","Flavobacteriaceae","g_","s_"
"ASV_40576",0,0,0,0,0,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,"Eukaryota","Picozoa","unknown","unknown","unknown","g_","s_"
"ASV_41619",0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,12,"Eukaryota","Picozoa","unknown","unknown","unknown","g_","s_"
"ASV_838",0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"Eukaryota","Arthropoda","Hexanauplia","Calanoida","Clausocalanidae","Clausocalanus","Clausocalanus parapergens"
"ASV_2747",0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"Eukaryota","Chlorophyta","Mamiellophyceae","Mamiellales","Mamiellaceae","Micromonas","s_"
"ASV_6818",0,0,0,1,1,1,0,0,0,1,3,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,11,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_8262",0,0,0,0,2,0,0,0,0,0,1,1,0,2,0,3,2,0,0,0,0,0,0,0,0,0,0,11,"Eukaryota","Haptophyta","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"ASV_8302",0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"Eukaryota","Chlorophyta","Mamiellophyceae","Mamiellales","Bathycoccaceae","Bathycoccus","Bathycoccus prasinos"
"ASV_8940",0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"Eukaryota","Bacillariophyta","Coscinodiscophyceae","Thalassiosirales","Skeletonemataceae","g_","s_"
"ASV_9037",0,0,0,0,0,0,0,0,0,0,1,1,0,2,2,0,4,0,0,0,0,0,1,0,0,0,0,11,"Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_9329",0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"Eukaryota","Arthropoda","Arachnida","Araneae","Agelenidae","g_","s_"
"ASV_23445",0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,11,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_24950",1,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,11,"Eukaryota","Cnidaria","Hydrozoa","Leptothecata","unassigned","g_","s_"
"ASV_41618",0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,"Eukaryota","Rhodophyta","Bangiophyceae","Bangiales","Bangiaceae","g_","s_"
"ASV_798",0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,10,"Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_1557",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"Eukaryota","Oomycota","Oomycetes","Pythiales","Pythiaceae","g_","s_"
"ASV_8232",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,3,10,"Eukaryota","Arthropoda","Hexanauplia","Poecilostomatoida","Oncaeidae","g_","s_"
"ASV_8432",0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,"Eukaryota","Arthropoda","Hexanauplia","Calanoida","Calocalanidae","g_","s_"
"ASV_8612",0,0,0,0,0,0,0,0,0,0,0,3,0,3,2,1,0,0,0,0,0,0,0,0,0,0,1,10,"Eukaryota","Ochrophyta","Phaeophyceae","Fucales","Sargassaceae","g_","s_"
"ASV_10297",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"Eukaryota","unassigned","unassigned","unassigned","unassigned","g_","s_"
"ASV_11586",0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,10,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_12553",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"Eukaryota","Haptophyta","Haptophyta","Prymnesiales","Chrysochromulinaceae","g_","s_"
"ASV_12842",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"Eukaryota","Bacillariophyta","Mediophyceae","Cymatosirales","Cymatosiraceae","g_","s_"
"ASV_13304",0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,"Eukaryota","Arthropoda","Insecta","Diptera","unassigned","g_","s_"
"ASV_15537",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"no_hit","no_hit","no_hit","no_hit","no_hit","no_hit","no_hit"
"ASV_18313",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"Eukaryota","Bacillariophyta","Bacillariophyceae","Bacillariales","Bacillariaceae","Pseudo-nitzschia","s_"
"ASV_21222",0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,"Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Forskaliidae","g_","s_"
"ASV_25880",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"Eukaryota","unknown","unknown","unknown","Hartmannellidae","Hartmannella","unassigned"
"ASV_33742",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"Eukaryota","Chordata","Mammalia","Primates","Hominidae","Homo","Homo sapiens"
"ASV_40577",0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"Eukaryota","Picozoa","unknown","unknown","unknown","g_","s_"
"ASV_40689",0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"Eukaryota","Haptophyta","Haptophyta","Isochrysidales","Noelaerhabdaceae","Emiliania","Emiliania huxleyi"
"ASV_41470",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,10,"Eukaryota","unknown","unknown","Longamoebia","Acanthamoebidae","g_","s_"
"ASV_41617",0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,"Eukaryota","Cnidaria","Hydrozoa","unassigned","unassigned","g_","s_"
"ASV_8629",0,0,0,0,1,0,0,0,0,0,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,9,"Eukaryota","Ochrophyta","Chrysophyceae","Chromulinales","Chromulinaceae","g_","s_"
"ASV_8696",0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"Eukaryota","Bacillariophyta","unassigned","unassigned","unassigned","g_","s_"
"ASV_8912",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,"Eukaryota","Cnidaria","Hydrozoa","Siphonophorae","Agalmatidae","Nanomia","Nanomia bijuga"
"ASV_10461",0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,"Eukaryota","Cryptophyta","unknown","Pyrenomonadales","Geminigeraceae","g_","s_"
"ASV_10978",0,0,0,0,1,0,0,0,0,0,4,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,"Eukaryota","unknown","Raphidophyceae","Chattonellales","Chattonellaceae","g_","s_"
