#OTUID	CN18Sc14_8_eDNA	CN18Sc15_8_eDNA	CN18Sc18_8_eDNA	CN18Sc27_8_eDNA	CN18SESPkoa_SC36	CN18SESPkoa_SC39	CN18SESPkoa_SC41	CN18SESPkoa_SC44
fad66ea83a2659ba94dd905e7075e9f3	0	0	0	0	0	0	0	0
e98fb9961025a31db028093ece60bc00	0	0	0	0	0	0	0	0
267b439d18a307df41812b0e32bbd7f4	0	0	8	0	24	0	0	0
ebadf3a5a0baf3fb4c292063af64b648	0	0	0	0	0	0	0	0
d605493683bed91056a55986a80e3a36	0	0	0	0	0	0	0	0
43f2543b8fd0e13371d0d50a94090bf7	0	0	0	0	0	0	0	0
bfba3d2cf3abdda3bae4f84ad4c0f7f3	0	0	0	39	0	0	0	0
e58ef38343b70c80766dab861a24c7ab	0	0	0	0	24	15	0	0
651f4037ffbafe0f054bc8f3572ce2ed	0	0	0	0	0	0	0	0
067d5f2d45eca748606b046ea0b9d2de	0	0	0	0	0	0	0	0
a7e962f0e5983879dbbedc190c97495b	0	0	0	0	0	0	0	0
fc37eae63320b442d721ffc2a5ee951a	0	0	0	0	0	0	0	0
ad4a32c775fe8fb34d0d7b8e28c02fca	0	0	0	0	0	0	0	0
a16a6c16a85f59d12223f986480f657e	0	0	0	0	0	0	0	0
51072144763d6f2480df1cad15babda4	0	23	0	8	7	0	0	0
c06de8efeadccec8f33dc90c9a63cc1d	0	6	13	9	10	0	0	0
e566494840c7ada220529586dc12a676	0	0	0	0	0	0	0	0
6b2c8923eb9221b6a2f64be1bd24ca4c	0	0	0	0	0	0	0	0
412ff6a710c23421b71e836fa19219b6	0	0	0	0	17	2	0	0
3654839b5e6150c723c3aad5462daa69	0	0	0	0	13	0	0	0
9f5c297a8f69f53d6a46ca7b23a91884	0	0	0	0	0	0	0	0
1c7ece7c12aa3eb245eca5b606b6a325	0	0	0	0	0	0	0	0
dafa56d0d6a372dba834b902b3c5deae	0	0	5	0	24	8	0	0
c9464f5505f2130e616602dcd6e5dff8	0	0	0	0	0	0	0	0
a7bf97838bdcfc81b86ac14ef59ecea0	0	0	0	0	0	0	0	0
d56917f686117122fc7e3b456203c296	0	0	0	0	12	0	0	0
c03086347bf3ddcd09daa2e9b27734f4	0	0	2	0	5	0	0	0
8e88513ab547ba93f64c4f47f92fa1d9	0	0	0	0	0	0	0	0
09677c5c2c2b7a41ba1c66bb4fbc6967	0	0	0	0	0	0	0	0
7081f3586d2fd731e5124a13fffbf48a	0	12	0	9	4	0	11	0
a7d69b6b6a17e881929d8e58e9cbf440	0	0	0	0	36	0	0	0
6f2d630a5ea6df37a541d98e232e561c	0	0	0	0	0	0	0	0
d6f39a604bfc2b5e5ed659240c25a483	0	0	0	0	0	0	0	0
43a476d2c39ec9023a2c366f34e5eca2	0	0	0	0	12	0	0	0
a80f442ca00e13f19f334659de400975	0	0	0	3	0	0	0	0
3a5da1db209bccdbabe54d685a8dc3d0	0	0	0	0	0	0	0	0
e23c0b30cd9b04009809e208884e5e0f	0	0	0	0	0	0	0	0
a972b322a34296ddd2732983f2df3efd	0	0	0	0	0	0	0	0
d6b5bf6bc9cc98a90e580221ffe5ed93	0	0	0	0	0	5	0	0
7b952c52ef096945a6cfcc64dca02693	0	0	0	0	0	0	0	0
92f984b53d771afb1b09884e7e7da00f	0	0	0	0	0	0	0	0
ab13e82acce4dcee6cd18c203e0a899c	0	0	0	0	0	0	0	0
5bcb7b217fe6cf657c12f15da1921577	0	0	0	0	0	0	0	0
fe6b9561e4bdb4b0d902e846d0548407	0	0	0	0	0	0	0	0
1cece6e46c436efcb3948b4d04a9c2b2	0	0	0	0	0	0	0	0
6c4a339f9e4d5a43cca7983a86242049	0	0	0	0	0	0	0	0
b95dd7293efa3e00ddaade8b04df91cd	0	12	0	0	23	0	0	0
28f1f0f2802c69931ec861ba009d18b2	0	8	5	4	18	0	0	0
7b4d9dd6ae6b7a46b1b65fe6912aa0c9	0	0	0	0	0	0	0	0
6d8f0df7778cdb497ee12001a576ffea	0	0	0	0	0	0	0	0
e4fabfdb723fafef906e15fd79f3c2a2	0	0	16	0	0	0	0	0
7fe77abc6e2c52dc7288559528c5dec2	0	0	0	0	20	0	0	0
01b1b982e211ff1d1391bd79d81f3c22	0	0	0	0	7	0	0	0
33518e48b174ac428cb7be1a216c6c6e	0	0	0	0	10	0	0	0
f80e2cf29bd206a20b45bd780749c4dd	0	0	10	0	18	4	0	0
41ab25122450cbafc1b69f1c8330566b	5	0	0	0	0	0	0	0
7237335aa5264f40d3d2ed5c16a14636	0	0	0	0	26	0	5	3
db034a3b8cb325b6acf56625fb70e128	0	0	0	0	23	0	11	0
327a494483a99859abd07e80d8f979c9	0	0	0	0	0	0	0	0
c6e51ce6ae56d3d2c5a4ef13eb9ac6c0	0	0	0	0	0	0	0	0
e130adedd438080c4b1f5fb0cb33b2d9	0	0	0	0	0	0	0	0
aacb585934dce2a448ba3dce986db9b4	0	0	0	0	7	0	0	0
a01508f0902ead5c8c3b44ce4e20e510	0	0	0	0	0	0	0	0
14a45f615547c8bff3c9096f93adc89a	0	0	0	0	0	0	0	0
be78a6c2f850cdc9a54c727aea3a2b79	0	5	0	0	18	0	0	0
922738e93d995ecad8e37ae066aa2834	0	0	0	0	0	0	0	0
b1c2e67f2ad5607d5c4bf7e00b695f43	11	0	0	0	22	0	0	0
986f728809055958ffec6ad72a0470ff	0	20	0	0	0	0	13	0
7f7a496aa427be0126ed18bf9bea97ad	0	0	0	0	0	0	0	0
f61e64488ea55ef4ec9008c239c8df98	0	0	8	0	13	0	0	0
9f13fbe002a0ec4ae61a461e52594174	0	4	0	0	0	0	3	0
717b6519969aba2ce50dc41c149f78dd	0	0	6	0	0	0	0	0
3a934cfd1c4534486c1c239b5aac17fb	0	0	0	0	0	0	0	0
1735086f68c246cb19dce48e1247c488	0	0	9	0	23	0	0	0
72ec78ecd4c30c1ddc64900630f35387	0	0	8	0	0	11	0	0
2862947912dce21aa98ebdba27062973	0	0	6	0	26	0	0	0
ac48f09fc03afc062959b97e0e1be495	0	0	0	0	0	0	0	0
28ed18165bb2d64e00a867d9aa5bea11	0	0	0	0	32	0	0	0
90b2cef7197d9bc23d3cb3362a6f395d	0	0	0	0	0	0	0	0
d7fd913ce90ae7892e4a885c9122d828	0	0	0	0	0	0	0	0
f72fab057b2bf546a5711780534df099	0	0	0	0	0	0	0	0
4b09413532282596672f4b4af8f10113	0	0	0	0	0	0	0	0
437b23e68b8928651854a4174a223cd0	0	0	0	0	6	0	0	0
675c847bccbc53942ebb7b8cbb4efc4d	0	0	0	0	0	0	9	0
8d7a4526b1beb1e5de35b1b2d8b4c60a	0	0	0	0	11	0	0	0
7b047066e9b5cff46bfeb718999ea110	0	0	0	0	0	0	0	0
9764dd6ebf7bee2e302cc974b839860f	0	0	0	0	0	0	0	0
0312b57baa9b8cc1cb593f199fdbb98f	0	0	0	0	31	0	0	0
765f91d156a1d9a9a8180bc02aafbf7f	0	0	0	0	31	0	0	0
75be15a46d30cd0e9cc3a07b7f59cec5	0	0	0	0	24	7	0	0
9348ff7971a2abc70c03d8393d43fc8c	0	0	0	0	20	11	0	0
94ef38739291dad36d9001d78cf76739	0	0	0	0	0	0	0	0
a165d1d5959b87329dd16151a8b2cc51	0	0	0	0	0	0	0	0
fe9fa0d574a36e56727a4197d8080bf1	0	0	0	0	0	0	0	0
22124589024946dce0c4426dd3826255	0	0	9	3	15	0	0	0
9042c14f662ffbf17da6bca0d2ce7e35	0	0	0	0	0	0	0	0
bb9096cc024acc9867776ab0332948ec	11	0	0	0	0	0	0	0
75977e847da329be32abebf85ccd5a05	0	0	0	0	0	0	0	0
18ebb3999b55e559e268e781ad5c6d9b	0	0	0	0	0	0	0	0
50b332f988188431b838e79e278f50f7	0	0	0	0	26	4	0	0
1b8d2bca72066e8a7484ec4361613d22	0	0	0	0	6	13	3	8
ea481433147e94f0ed01682ee60e39ff	0	0	5	0	0	0	0	0
94d0c3f3cdad21c973ee3f868f52d0bd	0	0	0	0	12	0	0	0
a38e73e717bbdb74b4ad4f64c9f24346	0	14	6	0	0	0	0	0
9dd01cfb2e6f65bba06a5fb1ef18e59f	29	0	0	0	0	0	0	0
8551b8e5ecef904c31f4c719dc4aa1b9	0	0	0	0	29	0	0	0
9a3e787d7a35146153700a99589a3ffb	0	0	0	0	22	7	0	0
f1cacd9e70445f24c4619f0fca89b7f4	0	0	0	0	0	0	0	0
15b11442ffa807cf89e085be9f737a44	0	0	0	0	0	0	0	0
b7807d0e839d86fffa458ba4182faee2	0	0	0	0	10	0	0	0
de53bfba16c86a3d4989153562d18795	0	0	0	0	0	0	0	0
0598b2bb0fd7a552af22341db1fe928d	0	0	0	0	0	0	0	0
0893428a91aa259bf1652fbf1c74f526	0	0	0	0	18	6	0	0
8e03a5546765d4f3e949a77f5f700f7e	0	0	0	0	0	0	0	0
4a0f4065f2ba2b84916ae6dc47ca3e14	0	0	0	0	0	0	0	0
140538dc155f7be139e4e586b46c591e	0	0	0	0	0	0	0	0
fce10f6c87aca63c50a4f9062ea2aa20	0	0	0	0	0	0	0	0
93ba4482b37bb1efda5e3cd85d712655	0	14	0	0	0	0	14	0
fbb3aaf32c640635c86a7c829a85ed34	0	0	0	0	0	14	0	0
c6a024a7833753a0407ac2fac1ebae7b	0	0	10	0	12	6	0	0
13a134928a58f9e4387ad37e2b63fbf9	0	0	0	0	17	0	0	0
3dac37386a7ef16eba259ef0041419f4	0	0	0	0	0	0	0	0
ca088ae67833190b3dd9b652d0749e3a	0	0	0	0	0	0	0	0
641850ec19c6a381b12068c8f7269908	0	0	0	0	2	0	0	0
95abe1459a0c56236e5af74c1b013651	0	0	0	0	3	0	0	0
1b6256e9584a6a971c431cf35e06fa88	0	0	0	0	0	0	0	0
41da671b2bb553b403b4b7b683815b3f	0	0	0	0	0	0	0	0
e3ea267eb8f911cca31e4fc36112aa2a	0	0	0	0	0	0	0	0
b022306a5911672ba2964ae4f5d4eb9d	0	0	0	0	0	0	0	0
c1bc545e251ffffa08ddf0042f7163a1	0	0	0	0	0	0	0	0
c3fef3391880f246131bfcc653de15dc	0	0	0	0	0	0	0	0
8a3420bee8e7ffb2727d4a2b0cd735bd	0	0	0	0	19	0	0	0
8b0d611e1167208b2a4c62c5a9f877d3	0	0	0	0	0	0	0	0
4d4705331b80834116325c2bf585e6d6	0	0	0	0	0	0	0	0
0f46c35d6629feaffa5e8f4b256e255b	0	9	0	0	7	0	11	0
c6f59501a68e08251f4b993540e47936	0	0	0	0	0	0	0	0
479e899dc7bee35210fe3e610bf9634c	0	0	6	0	21	0	0	0
3faeada37f4923c2b909d33003f9643b	0	0	6	0	21	0	0	0
a4cbe987942964b584e95e4efab6a176	0	0	0	0	27	0	0	0
cfc51204acf0611ea17aa861754b9476	0	0	0	0	15	4	8	0
80cede63b87d8f18055a65b930ae699f	0	0	0	0	13	8	6	0
48f32401d03add53a1d91d0411eb28b6	0	0	0	0	0	0	0	0
edda954f1d366bca93f74497233058c1	0	0	0	0	0	0	0	0
d76d59ec71de0e3b22da0c9cd564d41a	0	0	0	0	17	0	0	0
7f09519cf41b96abc80a06400fe6674b	0	0	0	0	0	0	0	0
28ddaa44a7ccedfd7e766bf722ed2364	0	0	0	0	0	0	0	0
6f905f6f347065f3f3f6ab03e0341000	0	0	0	0	0	0	0	0
cd678b783d61b58dd254f083373a3118	0	0	7	0	19	0	0	0
632e159cf4b564e2d8a5b24c9a809d94	0	0	5	0	18	3	0	0
ceba9d38d6781b639cd442c26735f9c8	0	0	3	2	7	8	6	0
a0160de8a6aec3b9c8b10304d9c76d16	0	0	0	0	26	0	0	0
7245c3051ece8989333e24f4271be365	0	0	0	0	0	0	0	0
759c17b98815430e76a1e6568d2fc089	0	0	0	0	0	0	0	0
db6e0a35a66c3b14bcb1066c60910f47	0	0	0	0	0	0	0	0
4c3c4ceebba4da90d8c47b59835322e2	0	0	0	0	14	0	0	0
4865c68a3736e83a18c27a649322af6b	0	0	0	0	0	0	0	0
f58151f86dc029c3950c881e36a4a782	0	0	0	0	0	0	0	0
b77f67b46d9c7f227e332cb504f3b1f6	0	0	0	0	0	0	0	0
fa3c67d1530b74cf8746a2a2018abd73	0	0	0	0	0	0	0	0
263e41ea2c25dc87bd2ff5910cf30d40	0	0	0	0	16	0	0	0
3242d410c9a5deadfbfbf0d2fbd62bea	0	0	0	0	0	0	0	0
128d87e71430b25e918426a16fb2e3ab	0	0	0	0	0	0	0	0
0f208f6f4921ab2b07d58f896c427ca3	0	0	0	0	0	0	0	0
8182aa7b1b04ba30c8284a67a12d01c1	0	0	0	0	0	0	0	0
09c798c9f10610983e1b1c78a9d905e0	0	0	0	0	0	0	0	0
76b02adb53f6c38da2c192e4b0c5bf3f	0	0	0	0	0	0	0	0
b749551fcf35384c6b3034cad74636fd	0	0	0	6	0	0	19	0
af3ab30aa57543c862c68762ab4488bd	0	0	0	0	25	0	0	0
e3b4d8da5a306826ba7886e25fba0287	0	0	0	0	0	0	0	0
6403753672a581e08fb53a52f0825006	0	0	0	0	0	0	0	0
22ddd8135380c5fb45eade0da4064073	0	0	0	0	11	0	0	0
ba185b5743f836e0f2df5b5f7a5327da	0	0	0	0	0	0	0	0
02faca5765e9864b342cc9143e19faa3	0	0	0	0	0	0	0	0
3c7ac02d5031acde20116ca032fcbd05	0	0	0	0	0	0	0	0
7abbe03ecfb096815278626168b2fb18	0	0	0	0	0	0	0	0
01a229807484fde4dc98082febf6e3ab	0	0	0	0	0	0	0	0
df8ae30b06bc9c9f42f17d20bd9ae286	0	0	0	0	0	0	0	0
745c255b786d66e3caea89b128f558da	0	0	0	0	0	0	0	0
b6c69e6c233041981d3b1dbf5f05406c	0	0	0	0	0	0	0	0
e287b5e7027607ebacfceb69f899de4c	0	6	0	0	0	0	18	0
233f4984b368c629dce62662fbf10513	0	5	0	7	7	2	0	0
3a9037eac040437ad61efa1e805637be	0	0	0	0	0	0	0	0
6fae89f713ece08dd6a6d1a7c9ce10db	0	0	0	0	0	0	0	0
7ce4ff7ee3b0072187ab1e402dd58dd7	0	0	0	0	0	0	0	0
806f63bcdb93b71a97984ce617fa819e	0	0	0	0	0	0	0	0
3ab00b95548704ced3afff0da2a55ae5	0	0	0	0	0	0	0	0
f4602c4ddc3e8ef1a58eaefad2033449	0	0	0	0	0	0	0	0
e1f84b95f27e32f9a66f00f94ee6e371	0	0	0	0	0	0	0	0
cf5b17d65c06968e17ad1856bd3e245a	0	0	0	0	0	0	0	0
320051c6b5e9b4019df6fdbe95c45334	0	0	0	0	0	0	0	0
b2872bebbc9cc55b44b3f8dd0805048a	0	0	0	0	0	0	0	0
e6c6769dc68f858d914edeac8047a500	0	0	0	0	0	0	0	0
c9fba1d576e395fa2ce56a01302667d0	0	0	0	0	0	0	0	0
52cd9df2d26066b3930cb072ff79f9bd	0	0	0	0	0	0	0	0
699df2ed93ea2ec71338ef381492fb73	0	0	0	0	13	0	0	0
915f7a29ec546d35160b170ee5e9c31c	0	0	0	0	0	0	0	0
55e4d4852f847e181007ab52a4bbbf0a	0	0	0	0	11	0	0	0
07bb8d830f4ebe9f493519d9fde38234	0	0	0	0	0	0	0	0
759e6586b1db7346027b2479836c5834	0	0	0	3	0	14	0	0
ee72ee97db064e5d745356f479b9e576	0	0	0	0	13	0	0	0
9dd5c4763901db2d394706fab8aad63f	0	0	0	0	0	0	0	0
1d669aacc3d1cc0ab4ed1df1d2dcd103	0	0	0	0	4	0	0	0
7898dcb9238360ac63f0016462c24819	0	0	0	0	0	0	3	0
cbfc1ebc62590366f812eee1010b9141	0	0	0	0	0	0	0	0
81620e35cece8711b5434054c200e595	0	0	0	2	13	0	0	0
753686c511810ae7e8ebab3593b589ae	0	0	0	0	0	0	0	0
735b30a4afe56b2b132543853367a9be	0	0	0	0	0	0	0	0
9a4a928ec5614d0d4f6eef6c413ab758	0	0	0	0	0	0	0	0
4520e134fa645ad5c4183be2426e2aa9	0	0	0	0	0	0	0	0
77443f8ad3a4c328030adc1725b67695	0	0	0	0	0	0	0	0
9a33fa9eccf8d7db5b448ca94c4a1e91	0	0	8	3	0	11	0	0
dc48c5816f6f2720ed6efc9f672e52de	0	0	5	0	17	0	0	0
082dbee02d1a3849ddc0a454984b119b	0	0	0	0	22	0	0	0
09e6ad9d274252bfca1d2c398a4068a3	0	0	0	0	22	0	0	0
de69fa8e1f1af4106221780a7938a77d	0	0	0	0	14	0	8	0
21b583c7b7d815dfd99cbce7a56b796d	0	0	0	0	12	0	10	0
700eeeb255f943ff5d18c28278f11255	0	0	0	0	0	0	0	0
3bee770143fc9cdc35cba8404b875969	0	0	0	0	0	0	0	0
69cde8aedee954f0d21c70ca8e3904db	0	0	0	0	0	0	0	0
b94cecc72fac28a2562e4ca7b0b82222	0	0	0	0	0	0	0	0
05fe1aade620eb4ee37bfaa288cf30d9	0	0	0	0	0	0	0	0
0a04216952d28341eacb409b7b2be1c8	0	0	0	0	0	0	0	0
93ef247044539c175f5977fc9705bbd0	0	0	0	0	15	0	0	0
22ae1f4cda6b495411c9282fef026402	0	0	0	0	0	0	0	0
7243e728fc01f0800d167b0bff079fd3	0	0	0	0	0	0	0	0
270fc64eb1c8dd892fbd17d020f1de98	0	0	0	0	0	0	0	0
76ad0f24472e0d11d2e5bb1219409bc6	0	0	0	0	0	0	0	0
03df54c3cc42e19b77b270c8264c4d50	0	0	0	0	10	0	0	0
084319bb8a2199212346eb98b70a35b8	0	0	2	0	15	0	4	0
7fe9899f780d46a810aded936672e4e5	0	0	0	0	0	0	0	0
65a4b92bc761ad10e216ca055d7930d2	0	0	0	0	21	0	0	0
e1ab507cbfda403adb8a678c1190f79d	0	0	0	0	21	0	0	0
8b66c4ee09a44e1601af214dc7d71c85	0	0	0	0	10	0	0	0
7003b34af4f6c3ac6e2cdb4a088c8469	0	0	0	0	0	0	0	0
212598aed67af3befcb224a4d4153084	0	0	0	0	0	0	0	0
d174f6b91bc9bf020c79ff4595a92c0c	0	0	0	0	0	0	0	0
c78efe2c6ab07fe34749518bd666aafd	0	0	0	0	4	0	0	0
c4cba3ba59601b064231fbdf4ace7c51	0	0	0	0	0	0	0	0
d242dbf02194a94fd1cdefaa1782bff8	0	0	0	0	0	0	0	0
6ad5bd13efd1866f23814ce28c37da5d	0	0	0	0	0	0	0	0
e57ce8076b158efec43db6b4efc56a13	0	0	0	0	0	0	0	0
eebffe196c126b16d574229e871e147a	0	0	0	0	0	0	0	0
56e20eecca0a26a011a92cd30da3d6aa	0	0	0	0	0	0	0	0
18b12e2926beb9b0ac1e85a1dcb8a65c	0	0	0	0	0	0	0	0
bc46bc48ad4ecde4acfaece1c60024bc	0	0	0	0	0	0	0	0
c908800ee2d17d2fe79b6051d7842225	0	0	0	0	0	0	0	0
4362ee5abd5f17415a92047bafeee998	6	0	0	0	0	0	0	0
f407dd4d91f5b64c01111c79c7340838	0	0	0	0	0	0	0	0
5ceaad4f746bc8d75523cbfd8148da1b	0	0	0	0	0	0	0	0
11414220975ffffc13614e65af89c052	0	0	0	0	0	0	0	0
6f05e508d4dc4557017e88758fc38938	0	0	0	0	20	0	0	0
aeabb9bed4f724194f48267492984191	0	0	0	0	20	0	0	0
824fdb1e306192961af06c5f4a7f8b7d	0	0	0	0	20	0	0	0
ea423276bc957d098722ef8ce2ae8c4f	0	0	0	0	0	0	0	0
41d6c84ca5de6356e6284876f7620acb	0	0	0	0	0	0	0	0
6a70674862da2d1de0286c0d26ad4ab3	0	0	0	0	7	0	0	0
b55d20aea3b64011ceee810068e1080e	0	0	0	0	0	0	0	0
b8298b5e55cab1bc986f934a1433e955	0	0	0	0	0	0	0	0
69ebd9e2f8ab7520f1131098eae0c09d	0	0	0	0	7	0	0	0
ec337e105c03132e7fa6829c912e09b3	0	0	0	0	0	0	0	0
a922aa1a00650b02a7968ce5fcfe175f	0	0	0	0	0	0	0	0
4811e6b802950e0d10c957ff1e391da2	0	5	0	0	0	0	11	0
dcd0a066c66e6a63d0e78bfbfc71259e	0	0	0	0	9	6	0	0
83960782ca38d4e2a0efe697906f4fd5	0	0	0	0	0	0	0	0
36e0ffb740d75dc78c0da5d08d067bd8	0	0	0	0	0	0	0	0
c0b2545ebd72bbcb4101b5894aa2713f	0	0	0	0	14	0	2	0
a827ffc2fa337e1314f964f57b1e5e72	0	0	0	0	0	0	0	0
81cc5291d2145d58abbd8a3016854a38	0	0	0	0	0	0	0	0
6f6f0aa037a0d0a95f163241a6c7bebc	0	0	0	0	0	0	0	0
00a01ad9881a63da865ff78366562502	0	0	0	0	0	0	0	0
fa0d250c1ea7943999773233b4871557	0	0	0	0	0	0	0	0
99729084fd73f9fbf1781e883f7be1f8	0	0	0	0	0	0	0	0
2d9d3ff685b0a8dc4e86b7700a663bfb	0	0	9	0	10	0	0	0
0f4209f3670d6a07dad9a74222aa03b5	0	0	0	0	19	0	0	0
e7854224485f98bcc1fa8a2d06253d94	0	0	0	0	13	6	0	0
3cf8133a70780299b45c179b82f7643d	0	0	0	0	11	8	0	0
7442898c61f886c9226a778bf026de66	0	0	0	0	6	13	0	0
04bd47febe17700cbb8dd393f1899690	0	0	0	0	0	0	0	0
17ce977c59453cea1c7336b1ff3e52e4	0	0	0	0	0	0	19	0
5897171b3dcc5659a305dd622c4bcb23	0	0	0	0	0	0	0	0
01713ccc75c4bf17a743c3b07ffffe2c	0	0	0	0	0	0	0	0
7c7d3946f3657bb60b4925c13dd4eb9a	0	0	0	0	0	0	0	0
b70af7632c43be2afaa3d8383bb886a9	0	0	0	0	0	0	0	0
e3cad6f59dcc14a832c19f9574578188	0	0	0	0	0	0	0	0
5e637ff8bbbb689642fc89df08aa2775	0	0	0	0	0	0	0	0
dc43ea65ed6f4442af1eab39e935e096	0	0	0	0	0	0	0	0
5da8dd7b442681c297e5a98c13bdc4b4	0	0	0	0	5	0	0	0
46be1a166af8afcceeb6608e763d9d9a	0	0	0	0	0	0	0	0
d1624a6ac1c308267bf0f9e9a8135c64	0	0	0	0	0	0	0	0
18f003b16cdfa6b1b7ce15ee296b2ff9	4	0	0	0	0	0	0	0
1ab3a74232e42a8a9855650b5f163de9	0	0	0	0	0	0	0	0
6723f775ed9d1a40f723fc2d36c5efaa	0	0	0	0	0	0	0	0
37b2a2ad93e818450b7a710ecd4ee25a	0	0	0	0	0	0	0	0
2212286395711001c869cf4d3b6de2a7	0	0	0	0	0	0	0	0
f0e900c02895dcddd286c6292473e9a7	0	0	0	0	0	0	0	0
ed6bdc7fa0a9e6508e45c9cf7b3c9fb5	18	0	0	0	0	0	0	0
e87d70376a5d91b6eb193a1f5cf3acd0	0	0	0	0	0	0	0	0
3d4e250bf9df88e304d2a5bc67a1536b	0	0	0	0	0	0	0	0
20e42d817c672a0aaf9a1bff1cba15d8	0	0	0	0	0	0	0	0
9c5ebf83b7b74c2a849da11a664092c8	0	0	0	0	18	0	0	0
bc136e40e2d7e5e02e231d251cf872ea	0	0	0	0	0	0	18	0
340ddd1702115581befddbd52f0f8df8	0	0	0	0	0	0	13	5
e7501acd184a93cf9472e2fb996353f7	0	0	0	0	0	0	0	0
133b80ef4011a9b1ee90aa2a702bbff0	0	0	0	0	0	0	0	0
9b36e78c4c5d42737b7d9a43d09aa59e	0	0	0	0	11	0	0	0
4123625fe2f22c5635f10af13010e918	0	0	0	0	0	0	0	0
cfc844de2e2a7dbeb20fc2046c3e7343	0	0	0	0	0	0	0	0
97f30660f2f67f36481c39883f7f58a7	0	0	0	0	0	0	0	0
af4d9fbf8a00a224e250fd0930efd635	0	0	0	0	0	0	0	0
b1f687c66b010e0feed46ad1b9536b6e	0	0	0	0	0	0	0	0
1eb3041f3ba80d5b93dd88750590d69d	0	0	0	0	6	0	0	0
49b49aa4f854bfe985ddbf1f9ab8f276	0	0	0	0	0	0	0	0
f947cf3e53957d57f95dcd5fac872211	0	0	0	0	0	0	0	0
8cc34e6b7b89a6f86aae13272f1e1e1e	0	0	0	0	0	0	0	0
2b3f21e1ea3efb089b67ae1dc395f534	0	0	0	0	9	0	0	0
9e5344aab64aad9e7d78baea3893909a	0	0	0	0	0	0	0	0
746be1e346a8be5f6f3bd11a7cb828fa	0	0	0	0	0	0	0	0
cf932ec05fd9fa0534c61f16d7f60eba	0	0	0	0	0	0	0	0
f3df460dd9f37ea2e67a32d8e02d1aad	3	0	0	0	0	0	0	0
151af33239e9055e4a34a185cd990a53	0	0	0	0	0	0	0	0
d65527c4e91b2766d56dcface0e835c4	0	0	0	0	0	0	0	0
b3f6a8669a30440ca83e4a1f2cee21c4	0	0	17	0	0	0	0	0
d18e4c34268b069bc12146f29084c2d2	0	0	17	0	0	0	0	0
22ef6c9eb277e88981123d899178d75c	0	0	0	0	17	0	0	0
a70f0a1d02b4c8d4988688cd88d5a298	0	0	0	0	17	0	0	0
ad0f9a34d3ff26a5ba971b3df6ead909	0	0	0	0	17	0	0	0
b5581eb92ec1e93d2c774e604cc77a3d	0	0	0	0	17	0	0	0
72c6ad5a82855a067d6d3f480e3776c9	0	0	0	0	10	7	0	0
882e52969289ace027e2b17818ee0388	0	0	0	0	0	0	0	0
abd0bee8679ef49b776e6da922b3c0c3	0	0	0	0	0	0	0	0
73c8333f0b8f74934e099e7a3c739eea	0	0	0	0	0	0	0	0
b248110acfe244970b139d5cc645dc37	0	0	0	0	0	0	0	0
f29104b3e645984014054906a0328f30	0	0	0	0	0	0	0	0
9b4c8069102b318cc5ffbc297db0f852	0	0	0	0	0	0	0	0
e91b5c1d020070a9bfb06625f7f5b2b7	0	0	0	0	0	0	0	0
0f041aab5d79388afd8419009fb9c666	0	0	0	0	0	0	0	0
aa6cf363ab51199a9a6b5b35717a543b	0	0	0	0	0	0	0	0
f4bceeae772fe5d1c10e76993f2775fa	0	0	0	0	0	0	0	0
35d94e1bdfd4c993964a8519c27403df	0	0	0	0	10	0	0	0
1c82b6c8ab86f99db9e60c516dcc3975	0	0	0	0	0	0	0	0
e810c05ef3bbd54aa5c5ca517bf5d983	0	0	0	0	0	0	0	0
07bd34844bfcc09130e9a31dd07de396	0	0	0	0	9	4	0	0
a123b813201dd5e5b5e74d95d955f480	0	0	0	0	0	0	0	0
1df49a5a2d62c78ad79bde27c83d5540	0	0	0	0	0	0	0	0
421070b488d54d5cef22fc465ea9d5af	0	0	0	0	5	0	0	0
2d7ad6eeecd5f35ed12352e5959e5d18	7	0	0	0	5	0	0	0
a7fba3560b47037806663283649d69b5	0	3	0	0	11	2	0	0
48e7391cfdecb635a46eb6996fd00fe2	0	0	0	0	0	0	0	0
fa47ba11a3086efef568fb92a21ac7fd	0	0	0	0	16	0	0	0
35c737f70cf918e608464b0ec1af952e	0	0	0	0	16	0	0	0
0f56e6c1ab0be122b9f9f294f159d303	0	0	0	0	16	0	0	0
6a6682672c17d3b66324558adbd19dfc	0	0	0	0	0	0	0	0
d31b7fce1a3cf76f150bb81e4308b194	0	0	0	0	0	0	0	0
543de954b60ed6837b9a1ef045912b33	0	0	0	0	0	0	0	0
446063a3b96e4660cc9e93e5dd3c9279	0	0	0	0	0	0	0	0
9639a3291729a3758207b47715d9205f	0	0	0	0	0	0	0	0
c6a578b7deaee3f5d88dfa9dd4a745b7	0	0	0	0	0	0	0	0
0654246c32d07a53b0b2d01aebf09e91	0	0	0	0	0	0	0	0
8f9dfadc11872823c9cab858edd27437	0	0	0	0	0	0	0	0
dab505b0233067f0ffb90d8762180289	0	0	0	0	0	0	0	0
9a76f2ca34233c012a3644550b0228c5	0	0	0	0	5	0	0	0
b610958f8dad24f8ab227df9b8326ff2	0	0	0	0	0	0	0	0
cfaf185cd7ae7c85a1ac2b977c4829b2	0	0	0	0	4	0	0	0
d8d5e0897f4a34b0d74013283d91642f	0	0	0	0	0	0	0	0
