#OTUID	CN18SESPkoa_SC36_Y	CN18SESPkoa_SC39_Y	CN18SESPkoa_SC41_Y	CN18SESPkoa_SC44_Y	CN18Sc14_8_eDNA_Y	CN18Sc15_8_eDNA_Y	CN18Sc18_8_eDNA_Y	CN18Sc27_8_eDNA_Y
ASV_45368	0	0	0	0	0	0	0	0
ASV_45375	0	0	0	0	0	0	0	0
ASV_45376	0	0	0	0	0	0	0	0
ASV_45382	0	0	0	0	0	0	0	0
ASV_45383	0	0	0	0	0	0	0	0
ASV_45384	0	0	0	0	0	0	0	0
ASV_45385	0	0	0	0	0	0	0	0
ASV_45386	0	0	0	0	0	0	0	0
ASV_45389	0	0	0	0	0	0	0	0
ASV_45390	0	0	0	0	0	0	0	0
ASV_45391	0	0	0	0	0	0	0	0
ASV_45392	0	0	0	0	0	0	0	0
ASV_45420	0	0	0	0	0	0	0	0
ASV_45421	0	0	0	0	0	0	0	0
ASV_45422	0	0	0	0	0	0	0	0
ASV_45449	0	0	0	0	0	0	0	0
ASV_45458	0	0	0	0	0	0	0	0
ASV_45460	0	0	0	0	0	0	0	0
ASV_45461	0	0	0	0	0	0	0	0
ASV_45462	0	0	0	0	0	0	0	0
ASV_45467	0	0	0	0	0	0	0	0
ASV_45472	0	0	0	0	0	0	0	0
ASV_45473	0	0	0	0	0	0	0	0
ASV_45474	0	0	0	0	0	0	0	0
ASV_45477	0	0	0	0	0	0	0	0
ASV_45478	0	0	0	0	0	0	0	0
ASV_45479	0	0	0	0	0	0	0	0
ASV_45482	0	0	0	0	0	0	0	0
ASV_45483	0	0	0	0	0	0	0	0
ASV_45484	0	0	0	0	0	0	0	0
ASV_45485	0	0	0	0	0	0	0	0
ASV_45486	0	0	0	0	0	0	0	0
ASV_45487	0	0	0	0	0	0	0	0
ASV_45488	0	0	0	0	0	0	0	0
ASV_45489	0	0	0	0	0	0	0	0
ASV_45491	0	0	0	0	0	0	0	0
ASV_45492	0	0	0	0	0	0	0	0
ASV_45493	0	0	0	0	0	0	0	0
ASV_45494	0	0	0	0	0	0	0	0
ASV_45500	0	0	0	0	0	0	0	0
ASV_45504	0	0	0	0	0	0	0	0
ASV_45505	0	0	0	0	0	0	0	0
ASV_45516	0	0	0	0	0	0	0	0
ASV_45520	0	0	0	0	0	0	0	0
ASV_45521	0	0	0	0	0	0	0	0
ASV_45522	0	0	0	0	0	0	0	0
ASV_45526	0	0	0	0	0	0	0	0
ASV_45527	0	0	0	0	0	0	0	0
ASV_45528	0	0	0	0	0	0	0	0
ASV_45529	0	0	0	0	0	0	0	0
ASV_45530	0	0	0	0	0	0	0	0
ASV_45531	0	0	0	0	0	0	0	0
ASV_45532	0	0	0	0	0	0	0	0
ASV_45533	0	0	0	0	0	0	0	0
ASV_45534	0	0	0	0	0	0	0	0
ASV_45535	0	0	0	0	0	0	0	0
ASV_45536	0	0	0	0	0	0	0	0
ASV_45538	0	0	0	0	0	0	0	0
ASV_45539	0	0	0	0	0	0	0	0
ASV_45540	0	0	0	0	0	0	0	0
ASV_45541	0	0	0	0	0	0	0	0
ASV_45543	0	0	0	0	0	0	0	0
ASV_45544	0	0	0	0	0	0	0	0
ASV_45545	0	0	0	0	0	0	0	0
ASV_45547	0	0	0	0	0	0	0	0
ASV_45549	0	0	0	0	0	0	0	0
ASV_45553	0	0	0	0	0	0	0	0
ASV_45555	0	0	0	0	0	0	0	0
ASV_45556	0	0	0	0	0	0	0	0
ASV_45558	0	0	0	0	0	0	0	0
ASV_45560	0	0	0	0	0	0	0	0
ASV_45562	0	0	0	0	0	0	0	0
ASV_45563	0	0	0	0	0	0	0	0
ASV_45564	0	0	0	0	0	0	0	0
ASV_45565	0	0	0	0	0	0	0	0
ASV_45566	0	0	0	0	0	0	0	0
ASV_45573	0	0	0	0	0	0	0	0
ASV_45574	0	0	0	0	0	0	0	0
ASV_45575	0	0	0	0	0	0	0	0
ASV_45576	0	0	0	0	0	0	0	0
ASV_45577	0	0	0	0	0	0	0	0
ASV_45578	0	0	0	0	0	0	0	0
ASV_45580	0	0	0	0	0	0	0	0
ASV_45582	0	0	0	0	0	0	0	0
ASV_45587	0	0	0	0	0	0	0	0
ASV_45590	0	0	0	0	0	0	0	0
ASV_45591	0	0	0	0	0	0	0	0
ASV_45592	0	0	0	0	0	0	0	0
ASV_45593	0	0	0	0	0	0	0	0
ASV_45594	0	0	0	0	0	0	0	0
ASV_45598	0	0	0	0	0	0	0	0
ASV_45599	0	0	0	0	0	0	0	0
ASV_45600	0	0	0	0	0	0	0	0
ASV_45601	0	0	0	0	0	0	0	0
ASV_45604	0	0	0	0	0	0	0	0
ASV_45607	0	0	0	0	0	0	0	0
ASV_45608	0	0	0	0	0	0	0	0
ASV_45610	0	0	0	0	0	0	0	0
ASV_45615	0	0	0	0	0	0	0	0
ASV_45616	0	0	0	0	0	0	0	0
ASV_45618	0	0	0	0	0	0	0	0
ASV_45621	0	0	0	0	0	0	0	0
ASV_45623	0	0	0	0	0	0	0	0
ASV_45629	0	0	0	0	0	0	0	0
ASV_45632	0	0	0	0	0	0	0	0
ASV_45637	0	0	0	0	0	0	0	0
ASV_45639	0	0	0	0	0	0	0	0
ASV_45642	0	0	0	0	0	0	0	0
ASV_45643	0	0	0	0	0	0	0	0
ASV_45644	0	0	0	0	0	0	0	0
ASV_45649	0	0	0	0	0	0	0	0
ASV_45650	0	0	0	0	0	0	0	0
ASV_45652	0	0	0	0	0	0	0	0
ASV_45654	0	0	0	0	0	0	0	0
ASV_45658	0	0	0	0	0	0	0	0
ASV_45663	0	0	0	0	0	0	0	0
ASV_45664	0	0	0	0	0	0	0	0
ASV_45665	0	0	0	0	0	0	0	0
ASV_45669	0	0	0	0	0	0	0	0
ASV_45671	0	0	0	0	0	0	0	0
ASV_45672	0	0	0	0	0	0	0	0
ASV_45678	0	0	0	0	0	0	0	0
ASV_45681	0	0	0	0	0	0	0	0
ASV_45682	0	0	0	0	0	0	0	0
ASV_45685	0	0	0	0	0	0	0	0
ASV_45691	0	0	0	0	0	0	0	0
ASV_45692	0	0	0	0	0	0	0	0
ASV_45693	0	0	0	0	0	0	0	0
ASV_45697	0	0	0	0	0	0	0	0
ASV_45700	0	0	0	0	0	0	0	0
ASV_45702	0	0	0	0	0	0	0	0
ASV_45707	0	0	0	0	0	0	0	0
ASV_45708	0	0	0	0	0	0	0	0
ASV_45712	0	0	0	0	0	0	0	0
ASV_45713	0	0	0	0	0	0	0	0
ASV_45718	0	0	0	0	0	0	0	0
ASV_45719	0	0	0	0	0	0	0	0
ASV_45720	0	0	0	0	0	0	0	0
ASV_45721	0	0	0	0	0	0	0	0
ASV_45722	0	0	0	0	0	0	0	0
ASV_45736	0	0	0	0	0	0	0	0
ASV_45738	0	0	0	0	0	0	0	0
ASV_45742	0	0	0	0	0	0	0	0
ASV_45743	0	0	0	0	0	0	0	0
ASV_45745	0	0	0	0	0	0	0	0
ASV_45754	0	0	0	0	0	0	0	0
ASV_45756	0	0	0	0	0	0	0	0
ASV_45763	0	0	0	0	0	0	0	0
ASV_45767	0	0	0	0	0	0	0	0
ASV_45769	0	0	0	0	0	0	0	0
ASV_45770	0	0	0	0	0	0	0	0
ASV_45777	0	0	0	0	0	0	0	0
ASV_45780	0	0	0	0	0	0	0	0
ASV_45784	0	0	0	0	0	0	0	0
ASV_45785	0	0	0	0	0	0	0	0
ASV_45793	0	0	0	0	0	0	0	0
ASV_45797	0	0	0	0	0	0	0	0
ASV_45798	0	0	0	0	0	0	0	0
ASV_45804	0	0	0	0	0	0	0	0
ASV_45805	0	0	0	0	0	0	0	0
ASV_45809	0	0	0	0	0	0	0	0
ASV_45810	0	0	0	0	0	0	0	0
ASV_45811	0	0	0	0	0	0	0	0
ASV_45819	0	0	0	0	0	0	0	0
ASV_45823	0	0	0	0	0	0	0	0
ASV_45826	0	0	0	0	0	0	0	0
ASV_45829	0	0	0	0	0	0	0	0
ASV_45840	0	0	0	0	0	0	0	0
ASV_45841	0	0	0	0	0	0	0	0
ASV_45853	0	0	0	0	0	0	0	0
ASV_45856	0	0	0	0	0	0	0	0
ASV_45860	0	0	0	0	0	0	0	0
ASV_45861	0	0	0	0	0	0	0	0
ASV_45865	0	0	0	0	0	0	0	0
ASV_45871	0	0	0	0	0	0	0	0
ASV_45872	0	0	0	0	0	0	0	0
ASV_45873	0	0	0	0	0	0	0	0
ASV_45878	0	0	0	0	0	0	0	0
ASV_45880	0	0	0	0	0	0	0	0
ASV_45881	0	0	0	0	0	0	0	0
ASV_45882	0	0	0	0	0	0	0	0
ASV_45884	0	0	0	0	0	0	0	0
ASV_45885	0	0	0	0	0	0	0	0
ASV_45891	0	0	0	0	0	0	0	0
ASV_45894	0	0	0	0	0	0	0	0
ASV_45898	0	0	0	0	0	0	0	0
ASV_45899	0	0	0	0	0	0	0	0
ASV_45902	0	0	0	0	0	0	0	0
ASV_45911	0	0	0	0	0	0	0	0
ASV_45912	0	0	0	0	0	0	0	0
ASV_45915	0	0	0	0	0	0	0	0
ASV_45920	0	0	0	0	0	0	0	0
ASV_45921	0	0	0	0	0	0	0	0
ASV_45936	0	0	0	0	0	0	0	0
ASV_45938	0	0	0	0	0	0	0	0
ASV_45942	0	0	0	0	0	0	0	0
ASV_45948	0	0	0	0	0	0	0	0
ASV_45949	0	0	0	0	0	0	0	0
ASV_45950	0	0	0	0	0	0	0	0
ASV_45951	0	0	0	0	0	0	0	0
ASV_45956	0	0	0	0	0	0	0	0
ASV_45957	0	0	0	0	0	0	0	0
ASV_45963	0	0	0	0	0	0	0	0
ASV_45964	0	0	0	0	0	0	0	0
ASV_45968	0	0	0	0	0	0	0	0
ASV_45969	0	0	0	0	0	0	0	0
ASV_45970	0	0	0	0	0	0	0	0
ASV_45973	0	0	0	0	0	0	0	0
ASV_45974	0	0	0	0	0	0	0	0
ASV_45982	0	0	0	0	0	0	0	0
ASV_45985	0	0	0	0	0	0	0	0
ASV_45986	0	0	0	0	0	0	0	0
ASV_45987	0	0	0	0	0	0	0	0
ASV_45998	0	0	0	0	0	0	0	0
ASV_46012	0	0	0	0	0	0	0	0
ASV_46013	0	0	0	0	0	0	0	0
ASV_46014	0	0	0	0	0	0	0	0
ASV_46028	0	0	0	0	0	0	0	0
ASV_46030	0	0	0	0	0	0	0	0
ASV_46031	0	0	0	0	0	0	0	0
ASV_46032	0	0	0	0	0	0	0	0
ASV_46036	0	0	0	0	0	0	0	0
ASV_46038	0	0	0	0	0	0	0	0
ASV_46039	0	0	0	0	0	0	0	0
ASV_46043	0	0	0	0	0	0	0	0
ASV_46045	0	0	0	0	0	0	0	0
ASV_46046	0	0	0	0	0	0	0	0
ASV_46050	0	0	0	0	0	0	0	0
ASV_46051	0	0	0	0	0	0	0	0
ASV_46057	0	0	0	0	0	0	0	0
ASV_46062	0	0	0	0	0	0	0	0
ASV_46063	0	0	0	0	0	0	0	0
ASV_46066	0	0	0	0	0	0	0	0
ASV_46070	0	0	0	0	0	0	0	0
ASV_46074	0	0	0	0	0	0	0	0
ASV_46078	0	0	0	0	0	0	0	0
ASV_46079	0	0	0	0	0	0	0	0
ASV_46080	0	0	0	0	0	0	0	0
ASV_46084	0	0	0	0	0	0	0	0
ASV_46096	0	0	0	0	0	0	0	0
ASV_46108	0	0	0	0	0	0	0	0
ASV_46118	0	0	0	0	0	0	0	0
ASV_46128	0	0	0	0	0	0	0	0
ASV_46141	0	0	0	0	0	0	0	0
ASV_46154	0	0	0	0	0	0	0	0
ASV_46159	0	0	0	0	0	0	0	0
ASV_46164	0	0	0	0	0	0	0	0
ASV_46165	0	0	0	0	0	0	0	0
ASV_46166	0	0	0	0	0	0	0	0
ASV_46167	0	0	0	0	0	0	0	0
ASV_46169	0	0	0	0	0	0	0	0
ASV_46174	0	0	0	0	0	0	0	0
ASV_46177	0	0	0	0	0	0	0	0
ASV_46178	0	0	0	0	0	0	0	0
ASV_46185	0	0	0	0	0	0	0	0
ASV_46186	0	0	0	0	0	0	0	0
ASV_46189	0	0	0	0	0	0	0	0
ASV_46200	0	0	0	0	0	0	0	0
ASV_46204	0	0	0	0	0	0	0	0
ASV_46205	0	0	0	0	0	0	0	0
ASV_46207	0	0	0	0	0	0	0	0
ASV_46210	0	0	0	0	0	0	0	0
ASV_46217	0	0	0	0	0	0	0	0
ASV_46218	0	0	0	0	0	0	0	0
ASV_46235	0	0	0	0	0	0	0	0
ASV_46236	0	0	0	0	0	0	0	0
ASV_46253	0	0	0	0	0	0	0	0
ASV_46255	0	0	0	0	0	0	0	0
ASV_46266	0	0	0	0	0	0	0	0
ASV_46267	0	0	0	0	0	0	0	0
ASV_46268	0	0	0	0	0	0	0	0
ASV_46273	0	0	0	0	0	0	0	0
ASV_46278	0	0	0	0	0	0	0	0
ASV_46279	0	0	0	0	0	0	0	0
ASV_46280	0	0	0	0	0	0	0	0
ASV_46286	0	0	0	0	0	0	0	0
ASV_46287	0	0	0	0	0	0	0	0
ASV_46293	0	0	0	0	0	0	0	0
ASV_46307	0	0	0	0	0	0	0	0
ASV_46316	0	0	0	0	0	0	0	0
ASV_46326	0	0	0	0	0	0	0	0
ASV_46327	0	0	0	0	0	0	0	0
ASV_46338	0	0	0	0	0	0	0	0
ASV_46341	0	0	0	0	0	0	0	0
ASV_46362	0	0	0	0	0	0	0	0
ASV_46370	0	0	0	0	0	0	0	0
ASV_46373	0	0	0	0	0	0	0	0
ASV_46375	0	0	0	0	0	0	0	0
ASV_46376	0	0	0	0	0	0	0	0
ASV_46377	0	0	0	0	0	0	0	0
ASV_46383	0	0	0	0	0	0	0	0
ASV_46394	0	0	0	0	0	0	0	0
ASV_46395	0	0	0	0	0	0	0	0
ASV_46409	0	0	0	0	0	0	0	0
ASV_46410	0	0	0	0	0	0	0	0
ASV_46411	0	0	0	0	0	0	0	0
ASV_46421	0	0	0	0	0	0	0	0
ASV_46434	0	0	0	0	0	0	0	0
ASV_46447	0	0	0	0	0	0	0	0
ASV_46460	0	0	0	0	0	0	0	0
ASV_46461	0	0	0	0	0	0	0	0
ASV_46462	0	0	0	0	0	0	0	0
ASV_46474	0	0	0	0	0	0	0	0
ASV_46498	0	0	0	0	0	0	0	0
ASV_46499	0	0	0	0	0	0	0	0
ASV_46500	0	0	0	0	0	0	0	0
ASV_46501	0	0	0	0	0	0	0	0
ASV_46502	0	0	0	0	0	0	0	0
ASV_46521	0	0	0	0	0	0	0	0
ASV_46522	0	0	0	0	0	0	0	0
ASV_46523	0	0	0	0	0	0	0	0
ASV_46524	0	0	0	0	0	0	0	0
ASV_46525	0	0	0	0	0	0	0	0
ASV_46526	0	0	0	0	0	0	0	0
ASV_46537	0	0	0	0	0	0	0	0
ASV_46538	0	0	0	0	0	0	0	0
ASV_46539	0	0	0	0	0	0	0	0
ASV_46540	0	0	0	0	0	0	0	0
ASV_46541	0	0	0	0	0	0	0	0
ASV_46542	0	0	0	0	0	0	0	0
ASV_46543	0	0	0	0	0	0	0	0
ASV_46550	0	0	0	0	0	0	0	0
ASV_46551	0	0	0	0	0	0	0	0
ASV_46552	0	0	0	0	0	0	0	0
ASV_46553	0	0	0	0	0	0	0	0
ASV_46564	0	0	0	0	0	0	0	0
ASV_46565	0	0	0	0	0	0	0	0
ASV_46566	0	0	0	0	0	0	0	0
ASV_46580	0	0	0	0	0	0	0	0
ASV_46581	0	0	0	0	0	0	0	0
ASV_46582	0	0	0	0	0	0	0	0
ASV_46583	0	0	0	0	0	0	0	0
ASV_46584	0	0	0	0	0	0	0	0
ASV_46585	0	0	0	0	0	0	0	0
ASV_46587	0	0	0	0	0	0	0	0
ASV_46592	0	0	0	0	0	0	0	0
ASV_46602	0	0	0	0	0	0	0	0
ASV_46603	0	0	0	0	0	0	0	0
ASV_46604	0	0	0	0	0	0	0	0
ASV_46605	0	0	0	0	0	0	0	0
ASV_46609	0	0	0	0	0	0	0	0
ASV_46622	0	0	0	0	0	0	0	0
ASV_46623	0	0	0	0	0	0	0	0
ASV_46624	0	0	0	0	0	0	0	0
ASV_46639	0	0	0	0	0	0	0	0
ASV_46642	0	0	0	0	0	0	0	0
ASV_46643	0	0	0	0	0	0	0	0
ASV_46644	0	0	0	0	0	0	0	0
ASV_46645	0	0	0	0	0	0	0	0
ASV_46646	0	0	0	0	0	0	0	0
ASV_46649	0	0	0	0	0	0	0	0
ASV_46663	0	0	0	0	0	0	0	0
ASV_46664	0	0	0	0	0	0	0	0
ASV_46665	0	0	0	0	0	0	0	0
ASV_46666	0	0	0	0	0	0	0	0
ASV_46682	0	0	0	0	0	0	0	0
ASV_46683	0	0	0	0	0	0	0	0
ASV_46684	0	0	0	0	0	0	0	0
ASV_46687	0	0	0	0	0	0	0	0
ASV_46708	0	0	0	0	0	0	0	0
ASV_46709	0	0	0	0	0	0	0	0
ASV_46710	0	0	0	0	0	0	0	0
ASV_46736	0	0	0	0	0	0	0	0
ASV_46737	0	0	0	0	0	0	0	0
ASV_46738	0	0	0	0	0	0	0	0
ASV_46739	0	0	0	0	0	0	0	0
ASV_46740	0	0	0	0	0	0	0	0
ASV_46741	0	0	0	0	0	0	0	0
ASV_46761	0	0	0	0	0	0	0	0
ASV_46762	0	0	0	0	0	0	0	0
ASV_46763	0	0	0	0	0	0	0	0
ASV_46764	0	0	0	0	0	0	0	0
ASV_46767	0	0	0	0	0	0	0	0
ASV_46782	0	0	0	0	0	0	0	0
ASV_46783	0	0	0	0	0	0	0	0
ASV_46784	0	0	0	0	0	0	0	0
ASV_46785	0	0	0	0	0	0	0	0
ASV_46786	0	0	0	0	0	0	0	0
ASV_46787	0	0	0	0	0	0	0	0
ASV_46788	0	0	0	0	0	0	0	0
ASV_46810	0	0	0	0	0	0	0	0
ASV_46811	0	0	0	0	0	0	0	0
ASV_46812	0	0	0	0	0	0	0	0
ASV_46813	0	0	0	0	0	0	0	0
ASV_46814	0	0	0	0	0	0	0	0
ASV_46815	0	0	0	0	0	0	0	0
ASV_46816	0	0	0	0	0	0	0	0
ASV_46817	0	0	0	0	0	0	0	0
ASV_46818	0	0	0	0	0	0	0	0
ASV_46819	0	0	0	0	0	0	0	0
ASV_46820	0	0	0	0	0	0	0	0
ASV_46826	0	0	0	0	0	0	0	0
ASV_46833	0	0	0	0	0	0	0	0
ASV_46844	0	0	0	0	0	0	0	0
ASV_46845	0	0	0	0	0	0	0	0
ASV_46846	0	0	0	0	0	0	0	0
ASV_46847	0	0	0	0	0	0	0	0
ASV_46848	0	0	0	0	0	0	0	0
ASV_46849	0	0	0	0	0	0	0	0
ASV_46850	0	0	0	0	0	0	0	0
ASV_46851	0	0	0	0	0	0	0	0
ASV_46852	0	0	0	0	0	0	0	0
ASV_46853	0	0	0	0	0	0	0	0
ASV_46854	0	0	0	0	0	0	0	0
ASV_46855	0	0	0	0	0	0	0	0
ASV_46859	0	0	0	0	0	0	0	0
ASV_46869	0	0	0	0	0	0	0	0
ASV_46879	0	0	0	0	0	0	0	0
ASV_46880	0	0	0	0	0	0	0	0
ASV_46881	0	0	0	0	0	0	0	0
ASV_46882	0	0	0	0	0	0	0	0
ASV_46883	0	0	0	0	0	0	0	0
ASV_46884	0	0	0	0	0	0	0	0
ASV_46885	0	0	0	0	0	0	0	0
ASV_46890	0	0	0	0	0	0	0	0
ASV_46907	0	0	0	0	0	0	0	0
ASV_46908	0	0	0	0	0	0	0	0
ASV_46909	0	0	0	0	0	0	0	0
ASV_46910	0	0	0	0	0	0	0	0
ASV_46911	0	0	0	0	0	0	0	0
ASV_46912	0	0	0	0	0	0	0	0
ASV_46913	0	0	0	0	0	0	0	0
ASV_46914	0	0	0	0	0	0	0	0
ASV_46915	0	0	0	0	0	0	0	0
ASV_46916	0	0	0	0	0	0	0	0
ASV_46917	0	0	0	0	0	0	0	0
ASV_46918	0	0	0	0	0	0	0	0
ASV_46919	0	0	0	0	0	0	0	0
ASV_46920	0	0	0	0	0	0	0	0
ASV_46938	0	0	0	0	0	0	0	0
ASV_46939	0	0	0	0	0	0	0	0
ASV_46940	0	0	0	0	0	0	0	0
ASV_46941	0	0	0	0	0	0	0	0
ASV_46942	0	0	0	0	0	0	0	0
ASV_46945	0	0	0	0	0	0	0	0
ASV_46969	0	0	0	0	0	0	0	0
ASV_46970	0	0	0	0	0	0	0	0
ASV_46971	0	0	0	0	0	0	0	0
ASV_46972	0	0	0	0	0	0	0	0
ASV_46973	0	0	0	0	0	0	0	0
ASV_46977	0	0	0	0	0	0	0	0
ASV_46985	0	0	0	0	0	0	0	0
ASV_47000	0	0	0	0	0	0	0	0
ASV_47001	0	0	0	0	0	0	0	0
ASV_47002	0	0	0	0	0	0	0	0
ASV_47003	0	0	0	0	0	0	0	0
ASV_47004	0	0	0	0	0	0	0	0
ASV_47005	0	0	0	0	0	0	0	0
ASV_47006	0	0	0	0	0	0	0	0
ASV_47010	0	0	0	0	0	0	0	0
ASV_47040	0	0	0	0	0	0	0	0
ASV_47041	0	0	0	0	0	0	0	0
ASV_47042	0	0	0	0	0	0	0	0
ASV_47043	0	0	0	0	0	0	0	0
ASV_47044	0	0	0	0	0	0	0	0
ASV_47045	0	0	0	0	0	0	0	0
ASV_47046	0	0	0	0	0	0	0	0
ASV_47047	0	0	0	0	0	0	0	0
ASV_47048	0	0	0	0	0	0	0	0
ASV_47049	0	0	0	0	0	0	0	0
ASV_47050	0	0	0	0	0	0	0	0
ASV_47051	0	0	0	0	0	0	0	0
ASV_47052	0	0	0	0	0	0	0	0
ASV_47053	0	0	0	0	0	0	0	0
ASV_47054	0	0	0	0	0	0	0	0
ASV_47055	0	0	0	0	0	0	0	0
ASV_47056	0	0	0	0	0	0	0	0
ASV_47077	0	0	0	0	0	0	0	0
ASV_47078	0	0	0	0	0	0	0	0
ASV_47079	0	0	0	0	0	0	0	0
ASV_47080	0	0	0	0	0	0	0	0
ASV_47081	0	0	0	0	0	0	0	0
ASV_47082	0	0	0	0	0	0	0	0
ASV_47083	0	0	0	0	0	0	0	0
ASV_47084	0	0	0	0	0	0	0	0
ASV_47085	0	0	0	0	0	0	0	0
ASV_47086	0	0	0	0	0	0	0	0
ASV_47089	0	0	0	0	0	0	0	0
ASV_47114	0	0	0	0	0	0	0	0
ASV_47115	0	0	0	0	0	0	0	0
ASV_47116	0	0	0	0	0	0	0	0
ASV_47117	0	0	0	0	0	0	0	0
ASV_47118	0	0	0	0	0	0	0	0
ASV_47119	0	0	0	0	0	0	0	0
ASV_47120	0	0	0	0	0	0	0	0
ASV_47121	0	0	0	0	0	0	0	0
ASV_47122	0	0	0	0	0	0	0	0
ASV_47123	0	0	0	0	0	0	0	0
ASV_47124	0	0	0	0	0	0	0	0
ASV_47125	0	0	0	0	0	0	0	0
ASV_47126	0	0	0	0	0	0	0	0
ASV_47127	0	0	0	0	0	0	0	0
ASV_47143	0	0	0	0	0	0	0	0
ASV_47164	0	0	0	0	0	0	0	0
ASV_47165	0	0	0	0	0	0	0	0
ASV_47166	0	0	0	0	0	0	0	0
ASV_47167	0	0	0	0	0	0	0	0
ASV_47168	0	0	0	0	0	0	0	0
ASV_47169	0	0	0	0	0	0	0	0
ASV_47170	0	0	0	0	0	0	0	0
ASV_47171	0	0	0	0	0	0	0	0
ASV_47172	0	0	0	0	0	0	0	0
ASV_47173	0	0	0	0	0	0	0	0
ASV_47174	0	0	0	0	0	0	0	0
ASV_47175	0	0	0	0	0	0	0	0
ASV_47176	0	0	0	0	0	0	0	0
ASV_47177	0	0	0	0	0	0	0	0
ASV_47217	0	0	0	0	0	0	0	0
ASV_47218	0	0	0	0	0	0	0	0
ASV_47219	0	0	0	0	0	0	0	0
ASV_47220	0	0	0	0	0	0	0	0
ASV_47221	0	0	0	0	0	0	0	0
ASV_47222	0	0	0	0	0	0	0	0
ASV_47223	0	0	0	0	0	0	0	0
ASV_47224	0	0	0	0	0	0	0	0
ASV_47225	0	0	0	0	0	0	0	0
ASV_47226	0	0	0	0	0	0	0	0
ASV_47227	0	0	0	0	0	0	0	0
ASV_47228	0	0	0	0	0	0	0	0
ASV_47229	0	0	0	0	0	0	0	0
ASV_47230	0	0	0	0	0	0	0	0
ASV_47231	0	0	0	0	0	0	0	0
ASV_47236	0	0	0	0	0	0	0	0
ASV_47249	0	0	0	0	0	0	0	0
ASV_47276	0	0	0	0	0	0	0	0
ASV_47277	0	0	0	0	0	0	0	0
ASV_47278	0	0	0	0	0	0	0	0
ASV_47279	0	0	0	0	0	0	0	0
ASV_47280	0	0	0	0	0	0	0	0
ASV_47281	0	0	0	0	0	0	0	0
ASV_47282	0	0	0	0	0	0	0	0
ASV_47283	0	0	0	0	0	0	0	0
ASV_47284	0	0	0	0	0	0	0	0
ASV_47285	0	0	0	0	0	0	0	0
ASV_47286	0	0	0	0	0	0	0	0
ASV_47287	0	0	0	0	0	0	0	0
ASV_47288	0	0	0	0	0	0	0	0
ASV_47289	0	0	0	0	0	0	0	0
ASV_47290	0	0	0	0	0	0	0	0
ASV_47291	0	0	0	0	0	0	0	0
ASV_47292	0	0	0	0	0	0	0	0
ASV_47293	0	0	0	0	0	0	0	0
ASV_47304	0	0	0	0	0	0	0	0
ASV_47342	0	0	0	0	0	0	0	0
ASV_47343	0	0	0	0	0	0	0	0
ASV_47344	0	0	0	0	0	0	0	0
ASV_47345	0	0	0	0	0	0	0	0
ASV_47346	0	0	0	0	0	0	0	0
ASV_47347	0	0	0	0	0	0	0	0
ASV_47348	0	0	0	0	0	0	0	0
ASV_47349	0	0	0	0	0	0	0	0
ASV_47350	0	0	0	0	0	0	0	0
ASV_47351	0	0	0	0	0	0	0	0
ASV_47352	0	0	0	0	0	0	0	0
ASV_47353	0	0	0	0	0	0	0	0
ASV_47354	0	0	0	0	0	0	0	0
ASV_47355	0	0	0	0	0	0	0	0
ASV_47356	0	0	0	0	0	0	0	0
ASV_47357	0	0	0	0	0	0	0	0
ASV_47358	0	0	0	0	0	0	0	0
ASV_47359	0	0	0	0	0	0	0	0
ASV_47360	0	0	0	0	0	0	0	0
ASV_47361	0	0	0	0	0	0	0	0
ASV_47362	0	0	0	0	0	0	0	0
ASV_47363	0	0	0	0	0	0	0	0
ASV_47364	0	0	0	0	0	0	0	0
ASV_47365	0	0	0	0	0	0	0	0
ASV_47366	0	0	0	0	0	0	0	0
ASV_47367	0	0	0	0	0	0	0	0
ASV_47374	0	0	0	0	0	0	0	0
ASV_47375	0	0	0	0	0	0	0	0
ASV_47377	0	0	0	0	0	0	0	0
ASV_47378	0	0	0	0	0	0	0	0
ASV_47382	0	0	0	0	0	0	0	0
ASV_47421	0	0	0	0	0	0	0	0
ASV_47422	0	0	0	0	0	0	0	0
ASV_47423	0	0	0	0	0	0	0	0
ASV_47424	0	0	0	0	0	0	0	0
ASV_47425	0	0	0	0	0	0	0	0
ASV_47426	0	0	0	0	0	0	0	0
ASV_47427	0	0	0	0	0	0	0	0
ASV_47428	0	0	0	0	0	0	0	0
ASV_47429	0	0	0	0	0	0	0	0
ASV_47430	0	0	0	0	0	0	0	0
ASV_47431	0	0	0	0	0	0	0	0
ASV_47432	0	0	0	0	0	0	0	0
ASV_47433	0	0	0	0	0	0	0	0
ASV_47434	0	0	0	0	0	0	0	0
ASV_47435	0	0	0	0	0	0	0	0
ASV_47436	0	0	0	0	0	0	0	0
ASV_47437	0	0	0	0	0	0	0	0
ASV_47438	0	0	0	0	0	0	0	0
ASV_47439	0	0	0	0	0	0	0	0
ASV_47441	0	0	0	0	0	0	0	0
ASV_47444	0	0	0	0	0	0	0	0
ASV_47448	0	0	0	0	0	0	0	0
ASV_47523	0	0	0	0	0	0	0	0
ASV_47524	0	0	0	0	0	0	0	0
ASV_47525	0	0	0	0	0	0	0	0
ASV_47526	0	0	0	0	0	0	0	0
ASV_47527	0	0	0	0	0	0	0	0
ASV_47528	0	0	0	0	0	0	0	0
