#OTUID	CN18SESPkoa_SC37_Y	CN18SESPkoa_SC40_Y	CN18SESPkoa_SC42_Y	CN18SESPkoa_SC45_Y	CN18SESPkoa_SC47_Y	CN18SESPkoa_SC49_Y	CN18Sc09_2_eDNA_Y	CN18Sc10_2_eDNA_Y	CN18Sc14_2_eDNA_Y	CN18Sc15_2_eDNA_Y	CN18Sc18_2_eDNA_Y	CN18Sc27_2_eDNA_Y
ASV_8653	88	0	3	0	7	9	55	11	24	3	56	14
ASV_8654	14	24	2	41	68	45	12	79	50	42	45	27
ASV_8657	0	0	1	0	0	0	0	0	0	0	0	0
ASV_8659	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8660	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8664	0	0	0	0	0	0	3	0	0	0	0	0
ASV_8665	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8666	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8667	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8668	39	3	5	13	10	16	51	116	21	1	33	68
ASV_8669	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8670	495	459	566	577	1220	554	308	642	651	321	199	152
ASV_8673	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8674	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8678	1	0	0	1	0	1	6	0	13	7	3	0
ASV_8679	92	130	32	26	233	41	91	36	154	47	124	23
ASV_8680	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8681	8	5	0	11	16	6	0	0	2	0	0	1
ASV_8682	10	0	0	0	0	0	0	0	0	0	0	15
ASV_8684	0	0	0	0	0	0	0	28	0	0	0	0
ASV_8686	9	1	0	14	2	29	12	30	4	3	1	6
ASV_8688	83	1	20	17	5	47	40	37	27	36	4	8
ASV_8690	0	0	0	0	0	0	1	1	0	0	3	0
ASV_8691	0	2	0	0	3	0	0	0	1	0	0	0
ASV_8692	0	0	0	0	0	0	0	1	0	0	0	0
ASV_8693	56	15	0	35	130	19	59	53	37	23	13	8
ASV_8695	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8696	0	0	1	4	0	2	9	0	0	2	0	0
ASV_8697	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8698	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8699	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8700	190	2	867	72	0	554	0	520	315	1	0	29
ASV_8701	21	9	4	6	25	17	13	17	14	54	5	4
ASV_8703	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8705	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8706	294	89	564	1539	311	604	381	115	0	294	223	333
ASV_8708	0	0	1	0	0	0	0	0	0	0	0	0
ASV_8709	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8710	6	16	54	0	27	2	8	1	0	0	0	12
ASV_8712	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8715	4	0	0	1	1	0	0	2	0	4	2	0
ASV_8716	0	6	11	0	0	0	4	0	20	0	0	13
ASV_8717	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8718	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8719	0	1	0	4	0	30	11	0	0	0	1	1
ASV_8721	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8722	147	51	120	146	228	213	102	182	195	107	115	24
ASV_8723	145	119	62	185	189	83	147	140	116	264	81	52
ASV_8726	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8728	764	432	784	685	1142	987	754	1307	577	461	540	746
ASV_8732	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8733	0	0	0	0	9	8	0	0	33	0	0	0
ASV_8736	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8739	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8741	239	115	193	169	367	192	199	241	317	116	136	211
ASV_8742	0	0	12	0	0	0	0	0	0	0	0	0
ASV_8745	0	0	1	0	5	0	0	0	0	0	4	0
ASV_8746	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8747	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8748	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8750	44	5	68	24	69	20	86	34	33	7	51	83
ASV_8753	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8754	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8755	1	0	5	2	0	0	2	6	5	4	2	0
ASV_8756	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8757	0	0	5	0	0	0	0	0	0	3	0	0
ASV_8763	0	0	5	0	16	0	7	0	0	3	0	0
ASV_8764	2	0	3	3	2	1	2	2	2	1	2	0
ASV_8766	2	1	0	0	1	0	0	1	0	0	0	0
ASV_8769	0	0	0	0	0	0	4	0	0	0	0	0
ASV_8770	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8771	74	1	0	10	34	1	8	102	11	10	6	5
ASV_8772	2	7	25	5	0	5	0	0	3	0	0	0
ASV_8773	180	97	0	216	244	2	1	1	0	61	4	7
ASV_8777	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8778	1	0	49	1	0	0	0	2	0	5	0	0
ASV_8781	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8782	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8783	6	0	1	6	241	37	0	1	67	0	0	5
ASV_8784	6	0	82	0	0	0	26	0	0	0	7	4
ASV_8785	0	0	0	0	0	2	2	0	0	1	0	0
ASV_8787	3	0	0	0	0	0	4	2	0	0	2	0
ASV_8788	0	0	0	0	0	0	9	0	15	0	1	0
ASV_8789	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8793	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8794	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8795	2	9	7	458	1042	263	1	40	327	12	15	1
ASV_8798	3	0	2	0	6	6	3	8	3	10	0	0
ASV_8800	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8802	197	53	121	48	159	114	165	105	72	85	36	63
ASV_8805	1	1	13	0	61	44	5	16	0	6	7	1
ASV_8807	0	0	0	0	0	0	0	0	0	0	0	5
ASV_8809	7	0	0	0	2	8	10	20	0	4	14	0
ASV_8810	0	0	0	0	205	0	0	0	0	165	23	0
ASV_8811	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8812	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8813	0	0	1	1	2	1	0	1	0	0	0	1
ASV_8815	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8817	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8818	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8819	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8820	0	0	0	0	0	2	0	0	0	0	0	0
ASV_8823	240	74	306	53	171	107	95	34	77	77	78	7
ASV_8825	0	1	0	0	0	3	0	0	3	0	1	0
ASV_8826	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8829	37	11	78	59	0	41	11	21	0	44	3	0
ASV_8831	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8832	49	17	5	22	85	25	4	17	0	8	4	2
ASV_8833	25	19	6	0	0	6	0	8	0	21	1	7
ASV_8834	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8835	0	11	2	0	3	7	1	8	0	2	1	39
ASV_8837	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8838	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8839	0	0	39	0	0	0	0	0	0	0	0	0
ASV_8842	252	229	272	234	605	444	391	394	350	146	216	309
ASV_8843	96	28	247	168	187	182	282	182	203	147	109	38
ASV_8845	0	0	0	0	0	0	0	0	0	0	1	0
ASV_8848	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8850	161	227	220	152	262	190	86	177	200	100	57	103
ASV_8851	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8852	1	1	15	3	0	0	0	7	0	0	0	0
ASV_8854	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8855	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8856	0	0	0	0	0	0	1	3	2	0	2	0
ASV_8858	0	0	0	0	0	0	0	0	4	0	0	0
ASV_8861	7	0	0	0	3	0	4	0	0	1	0	0
ASV_8863	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8865	7	2	1	13	0	171	34	167	1	41	31	0
ASV_8866	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8867	159	71	153	113	250	112	79	97	108	94	40	36
ASV_8868	0	0	0	0	0	0	0	34	4	0	0	0
ASV_8871	0	0	0	0	4	0	0	0	0	0	0	0
ASV_8872	25	13	18	87	107	2	9	17	8	14	0	19
ASV_8873	1	0	0	0	7	0	0	0	0	0	1	0
ASV_8874	0	0	0	0	0	2	0	0	0	0	0	0
ASV_8875	0	0	0	0	0	0	0	0	0	0	3	0
ASV_8878	2	0	1	1	2	2	1	18	2	3	5	3
ASV_8879	0	0	0	0	2	0	2	4	0	1	0	0
ASV_8880	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8884	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8885	0	0	0	0	0	0	0	1	0	0	0	0
ASV_8886	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8889	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8890	1	0	0	0	0	0	0	0	0	0	0	0
ASV_8893	0	0	0	0	0	0	0	0	4	10	0	0
ASV_8895	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8897	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8901	0	0	1	0	6	3	2	0	1	0	0	0
ASV_8902	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8903	0	0	0	0	2	0	0	0	0	0	0	0
ASV_8904	0	0	0	1	0	0	0	0	0	0	7	1
ASV_8907	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8910	0	0	7	0	0	1	2	0	0	2	0	0
ASV_8912	18	13	22	19	40	12	19	1	75	3	4	10
ASV_8914	39	20	74	14	30	12	15	36	27	31	7	1
ASV_8920	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8922	0	0	0	0	0	9	3	0	0	0	0	0
ASV_8925	35	0	4	0	0	0	0	0	0	0	54	6
ASV_8926	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8928	0	0	0	0	0	0	0	1	0	0	0	0
ASV_8935	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8936	0	0	5	1	12	0	0	0	0	0	0	1
ASV_8937	2	3	4	0	0	0	0	0	0	0	24	0
ASV_8938	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8940	3	0	2	1	4	0	1	3	1	0	0	0
ASV_8941	0	0	0	0	0	0	0	0	0	0	0	2
ASV_8944	0	0	0	0	0	0	0	0	0	0	1	0
ASV_8947	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8948	0	0	3	2	0	0	1	3	0	1	0	0
ASV_8950	7	0	7	5	29	0	7	5	0	3	37	8
ASV_8953	0	52	6	8	94	24	0	24	63	2	36	3
ASV_8954	1	0	2	86	1	0	0	66	4	0	0	15
ASV_8955	189	26	23	132	390	117	200	131	90	68	26	259
ASV_8957	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8960	0	0	0	87	0	139	468	0	0	0	340	0
ASV_8961	3	0	0	5	3	3	0	0	0	0	0	0
ASV_8962	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8963	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8966	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8967	0	0	0	0	0	0	0	0	2	0	0	0
ASV_8968	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8969	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8970	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8971	0	0	2	0	0	0	0	0	0	0	0	0
ASV_8973	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8974	0	0	0	0	0	0	0	0	0	2	0	0
ASV_8975	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8976	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8977	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8980	63	66	59	35	66	103	77	95	134	88	61	28
ASV_8983	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8985	1	0	17	34	10	1	13	4	65	10	9	0
ASV_8986	0	0	5	0	2	0	0	1	1	1	0	0
ASV_8987	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8988	61	16	59	77	29	92	59	49	56	98	25	10
ASV_8991	10	0	0	0	0	0	0	0	0	0	0	0
ASV_8992	0	0	0	0	0	0	0	0	0	0	0	0
ASV_8996	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9000	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9001	65	8	53	50	51	43	46	59	36	63	13	2
ASV_9002	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9011	6	0	0	2	0	1	1	0	0	1	0	1
ASV_9015	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9016	0	0	0	0	0	0	1	2	1	0	0	0
ASV_9017	14	3	5	17	56	10	17	17	3	14	7	14
ASV_9018	1	0	0	0	0	0	0	0	0	0	0	0
ASV_9019	3	0	0	21	0	2	5	8	28	0	1	0
ASV_9020	0	0	0	0	0	0	0	0	0	1	0	0
ASV_9023	0	0	12	0	0	0	0	0	0	0	0	0
ASV_9026	0	7	0	4	0	2	5	0	3	12	15	0
ASV_9028	21	5	12	3	11	9	25	14	8	15	11	5
ASV_9030	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9032	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9033	0	0	0	0	0	0	0	1	0	0	0	0
ASV_9036	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9037	80	30	63	91	74	75	174	102	178	154	39	85
ASV_9038	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9039	0	0	0	0	0	0	0	0	0	0	0	7
ASV_9040	109	42	77	93	158	66	298	246	115	76	29	112
ASV_9041	0	0	0	0	0	0	1	0	0	0	0	0
ASV_9042	0	0	0	0	0	0	0	0	0	0	7	0
ASV_9043	28	6	38	14	51	36	34	51	44	19	10	0
ASV_9044	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9045	119	115	107	119	60	86	56	112	156	74	31	96
ASV_9046	0	0	0	0	0	0	0	0	0	0	0	1
ASV_9050	1	0	2	7	0	0	2	2	3	2	0	0
ASV_9054	0	0	0	1	2	0	1	2	3	0	0	1
ASV_9055	0	0	0	0	2	0	4	0	1	4	0	0
ASV_9056	217	166	174	104	101	52	155	162	174	103	52	64
ASV_9059	5	0	2	6	47	59	1	0	62	3	28	0
ASV_9060	0	44	0	0	0	0	0	18	0	0	0	4
ASV_9061	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9062	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9064	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9066	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9069	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9071	3	0	0	2	3	1	2	5	2	4	3	12
ASV_9072	2	5	0	0	6	2	6	1	0	2	0	11
ASV_9074	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9077	288	0	0	29	0	13	44	41	26	51	3	10
ASV_9078	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9081	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9082	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9084	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9091	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9092	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9093	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9096	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9097	0	0	0	3	0	0	0	3	0	0	0	0
ASV_9098	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9099	1	0	2	32	37	9	0	1	6	10	4	0
ASV_9100	7	173	148	59	55	4	57	29	40	8	68	10
ASV_9101	0	1	0	0	0	0	1	3	1	0	0	0
ASV_9103	4	0	0	1	0	0	0	0	0	0	0	0
ASV_9104	0	0	0	0	6	0	3	0	0	0	0	0
ASV_9105	0	0	1	1	0	0	1	0	3	2	0	0
ASV_9106	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9107	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9108	64	5	44	5	59	34	58	9	207	19	6	144
ASV_9111	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9113	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9114	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9118	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9120	5	0	8	0	1	3	9	0	0	0	7	0
ASV_9121	45	24	57	151	135	125	230	63	31	93	86	0
ASV_9123	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9124	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9127	10	10	0	12	9	6	17	20	3	3	4	3
ASV_9131	0	0	0	1	0	0	7	0	0	9	1	0
ASV_9133	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9134	84	55	43	57	74	77	140	147	134	60	23	37
ASV_9137	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9138	7	2	3	6	10	1	4	7	1	2	4	0
ASV_9139	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9140	453	255	497	429	487	537	369	484	677	500	294	163
ASV_9141	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9142	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9143	21	0	39	2	0	0	3	16	76	2	13	0
ASV_9144	16	0	23	7	15	13	0	3	30	9	0	2
ASV_9145	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9146	0	1	0	2	1	0	0	1	0	2	0	0
ASV_9149	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9151	29	24	26	16	19	10	6	15	18	10	8	12
ASV_9153	7	0	0	0	0	0	0	0	0	0	0	10
ASV_9154	0	0	75	1	4	8	1	0	20	20	6	0
ASV_9156	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9157	70	19	14	114	104	15	47	1	29	0	1	44
ASV_9158	18	1	10	4	11	15	3	4	7	5	0	3
ASV_9160	0	0	0	0	0	0	1	3	0	0	0	0
ASV_9161	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9162	23	0	0	0	0	0	0	0	0	0	0	0
ASV_9163	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9164	1	0	4	2	4	7	5	0	0	0	0	18
ASV_9165	6	0	0	0	44	44	2	72	29	0	17	0
ASV_9168	0	0	0	5	41	0	10	23	0	2	0	0
ASV_9169	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9170	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9171	0	0	0	0	0	0	0	1	0	0	0	0
ASV_9173	0	4	0	0	0	0	0	0	0	0	19	60
ASV_9176	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9177	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9178	0	0	3	1	0	0	0	2	1	3	1	0
ASV_9182	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9185	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9186	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9187	0	0	0	0	0	1	0	0	0	0	0	1
ASV_9191	3	0	2	9	29	2	5	45	11	3	5	7
ASV_9195	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9196	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9197	0	0	0	0	0	0	1	0	0	0	0	0
ASV_9198	2	0	0	0	0	11	19	0	17	22	38	0
ASV_9199	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9200	0	0	0	5	2	0	0	0	0	0	0	0
ASV_9201	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9202	1	0	0	0	0	0	0	1	0	1	0	0
ASV_9208	1817	944	8	772	1	771	14	3	0	0	8	0
ASV_9209	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9210	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9211	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9212	0	0	0	0	0	3	0	0	0	0	0	0
ASV_9214	25	4	0	6	28	6	0	27	2	16	0	0
ASV_9217	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9218	0	0	2	0	0	0	2	0	3	1	1	0
ASV_9219	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9220	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9221	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9222	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9223	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9224	8	0	0	18	0	0	0	13	3	0	0	0
ASV_9226	0	0	0	0	0	0	0	8	0	0	0	12
ASV_9227	0	0	1	0	0	0	0	0	0	0	0	0
ASV_9228	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9230	17	44	59	39	35	13	49	29	27	8	5	6
ASV_9233	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9234	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9235	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9236	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9238	126	59	44	2	113	8	20	27	4	9	29	3
ASV_9239	3	6	12	5	3	28	11	5	6	7	2	3
ASV_9245	0	0	0	0	6	0	0	0	0	0	0	0
ASV_9248	22	22	11	10	22	8	20	12	12	8	1	3
ASV_9251	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9252	9	0	24	17	63	21	6	16	5	6	0	0
ASV_9253	0	3	0	0	19	0	0	0	0	0	0	1
ASV_9254	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9255	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9256	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9257	0	0	3	0	0	0	0	0	0	0	0	5
ASV_9258	1	0	2	0	0	0	0	1	0	0	0	0
ASV_9259	0	0	0	0	0	0	0	101	6	0	0	12
ASV_9260	0	0	0	0	0	0	0	0	1	0	0	0
ASV_9261	0	0	0	2	0	0	0	3	0	0	0	0
ASV_9262	0	0	0	0	2	0	0	0	0	0	0	0
ASV_9264	129	47	183	140	168	152	300	327	174	137	83	59
ASV_9265	1	3	1	1	0	4	31	3	0	2	0	0
ASV_9267	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9268	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9270	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9274	0	0	0	0	3	0	1	3	0	0	0	3
ASV_9276	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9279	30	27	35	4	141	13	37	49	38	31	11	15
ASV_9280	0	0	27	1	72	17	14	77	0	15	0	0
ASV_9281	0	0	2	0	2	0	0	0	2	1	0	0
ASV_9282	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9283	3	0	0	27	8	0	0	2	3	4	6	9
ASV_9284	39	9	1	5	94	34	0	14	7	28	72	2
ASV_9285	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9287	0	0	0	0	0	0	0	0	0	1	1	0
ASV_9290	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9292	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9294	0	0	0	0	0	0	0	0	0	0	3	0
ASV_9297	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9298	0	0	0	0	0	0	0	4	6	0	3	0
ASV_9299	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9302	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9304	13	0	0	0	0	0	1	0	0	0	1	0
ASV_9305	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9308	0	0	0	0	0	891	0	0	0	0	0	0
ASV_9309	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9311	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9315	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9316	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9317	1	2	1	0	1	0	2	0	0	0	0	0
ASV_9318	16	3	32	13	60	4	14	10	10	41	9	0
ASV_9319	0	0	0	0	0	0	1	0	0	0	0	0
ASV_9321	0	69	36	11	220	77	52	0	0	0	2	0
ASV_9322	39	3	59	20	65	23	41	25	21	23	4	0
ASV_9324	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9325	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9326	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9327	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9328	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9329	0	0	0	0	0	22	0	0	0	0	0	0
ASV_9330	0	0	51	0	14	0	0	50	7	5	4	1
ASV_9331	9	25	4	73	23	2	23	12	37	14	3	0
ASV_9333	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9334	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9335	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9337	6	4	1	3	12	0	11	5	0	2	4	1
ASV_9340	0	7	0	0	95	75	0	0	30	0	0	15
ASV_9341	102	23	77	124	118	73	242	101	140	119	39	3
ASV_9342	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9343	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9344	0	0	1	0	2	0	0	0	2	0	0	0
ASV_9345	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9346	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9348	29	11	3	39	13	4	2	2	2	1	3	0
ASV_9349	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9350	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9353	0	4	2	2	0	0	2	7	0	1	0	0
ASV_9354	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9355	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9357	3	0	3	4	3	1	4	0	0	1	0	3
ASV_9360	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9362	3	0	1	7	4	0	0	1	0	0	0	0
ASV_9363	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9365	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9366	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9367	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9371	0	0	0	0	0	0	0	0	3	2	0	0
ASV_9373	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9374	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9378	60	0	20	15	1	0	16	11	0	0	4	0
ASV_9381	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9382	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9383	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9386	7	0	0	0	0	0	0	0	0	0	0	15
ASV_9387	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9388	0	0	0	0	0	0	1	2	0	0	0	0
ASV_9390	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9391	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9393	1	0	0	0	0	0	0	0	2	3	0	17
ASV_9395	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9398	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9399	0	0	0	0	0	0	0	0	0	1	0	0
ASV_9401	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9402	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9405	2	0	2	0	0	2	0	0	0	0	0	0
ASV_9407	6	0	0	0	0	0	0	0	0	0	0	0
ASV_9408	0	0	0	0	0	0	0	0	4	2	0	0
ASV_9411	0	0	0	5	0	0	9	0	2	8	1	0
ASV_9412	116	41	112	86	164	50	91	80	86	58	42	33
ASV_9413	0	0	0	0	0	0	0	0	0	0	0	0
ASV_9414	0	0	0	0	0	0	0	0	0	0	0	0
